IK14,Disease,y,mech_fitness,ot_genetic_association_max,ot_genetic_association_mean,ot_genetic_literature_max,ot_genetic_literature_mean,ot_animal_model_max,ot_animal_model_mean,ot_affected_pathway_max,ot_affected_pathway_mean,ot_rna_expression_max,ot_rna_expression_mean,ot_somatic_mutation_max,ot_somatic_mutation_mean,ot_clinical_max,ot_clinical_mean,ot_literature_max,ot_literature_mean,ot_best_overall,ot_n_targets_matched,has_ot,mech_resid,ot_resid
JVHXJTBJCFBINQ,Polycystic Ovary Syndrome,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6106833731674737,0.6106833731674737,0.5082415295807552,0.5082415295807552,0.6106833731674737,1,1,-26.0,-0.14039602392941009
JVHXJTBJCFBINQ,Acute Myocardial Infarction; Heart Failure,0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42555155832813474,0.42555155832813474,0.8523738903872174,0.8523738903872174,0.8523738903872174,1,1,0.0,0.0
JVHXJTBJCFBINQ,Type 2 Diabetes,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974377552980216,0.9974377552980216,0.9481524627860095,0.9481524627860095,0.9974377552980216,1,1,0.46052631578947256,0.017297779805260594
UREBDLICKHMUKA,"Analgesia; Surgery; Cancer of Head and Neck; Oropharyngeal Cancer; Carcinoma of Unknown Primary; Pain, Postoperative; Postoperative Pain",0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
UREBDLICKHMUKA,Covid19; Hypoxia,0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
UREBDLICKHMUKA,COVID-19,1,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6874295681587298,0.6874295681587298,0.39636520088371047,0.39636520088371047,0.6874295681587298,1,1,5.111111111111114,0.45515916841048487
UREBDLICKHMUKA,SARS-CoV-2 Infection,0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.5,0.0
UREBDLICKHMUKA,COVID-19; Thrombosis Embolism; Bleeding,0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6874295681587298,0.6874295681587298,0.39636520088371047,0.39636520088371047,0.6874295681587298,1,1,0.0,0.0
LUZRJRNZXALNLM,migraine,0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-8.0,0.0
JRWZLRBJNMZMFE,Sepsis,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01206305393752041,0.01206305393752041,0.0,0.0,0.9567227016671608,0.9567227016671608,0.08280025409151844,0.08280025409151844,0.9567227016671608,1,1,-26.75,0.5571311693846857
ZIAOVIPSKUPPQW,HIV-1 infection,0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.2857142857142918,0.0
OBWASQILIWPZMG,Heart Failure,0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9894231864764209,0.9894231864764209,0.9578200471076443,0.9578200471076443,0.9894231864764209,1,1,3.1111111111111143,0.049969115050315205
OBWASQILIWPZMG,Type 2 Diabetes,0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974377552980216,0.9974377552980216,0.9481524627860095,0.9481524627860095,0.9974377552980216,1,1,4.460526315789473,0.017297779805260594
OBWASQILIWPZMG,Myocardial Infarction,1,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6429018712329526,0.6429018712329526,0.9021791560907464,0.9021791560907464,0.9021791560907464,1,1,-18.0,-0.045163528171367595
UCTWMZQNUQWSLP,Gastric Neoplasm; Early Gastric Cancer,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
MCIACXAZCBVDEE,valvular heart disease,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,0.0
YQEZLKZALYSWHR,Esketamine Treatment in Participants With Treatment Resistant Depression,0,65.0,0.4867374381481546,0.06953391973545066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9617691629184834,0.9617238645887125,0.2836342701623229,0.08820546128035907,0.9617691629184834,7,1,0.0,0.0
SUBDBMMJDZJVOS,Sepsis; Septic Shock,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-19.5,-0.32082171373136986
VOXZDWNPVJITMN,PTSD,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
VJJPUSNTGOMMGY,Lung Cancer,0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9435428448517708,0.943189866540751,0.9572363672146095,0.5768539297914405,0.9572363672146095,2,1,4.548387096774192,0.018101773193620607
VJJPUSNTGOMMGY,Lung Cancer,0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9435428448517708,0.943189866540751,0.9572363672146095,0.5768539297914405,0.9572363672146095,2,1,4.548387096774192,0.018101773193620607
MVGWUTBTXDYMND,Ulcerative Colitis,0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05833656679405228,0.05833656679405228,0.0,0.0,0.9433447398050512,0.9433447398050512,0.3407986207400849,0.3407986207400849,0.9433447398050512,1,1,6.833333333333329,0.18572926041555393
MVGWUTBTXDYMND,Ulcerative Colitis,0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05833656679405228,0.05833656679405228,0.0,0.0,0.9433447398050512,0.9433447398050512,0.3407986207400849,0.3407986207400849,0.9433447398050512,1,1,6.833333333333329,0.18572926041555393
ZCGNOVWYSGBHAU,COVID-19,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.1111111111111143,-0.23227039974824495
ZCGNOVWYSGBHAU,COVID-19,0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.1111111111111143,-0.23227039974824495
ZCGNOVWYSGBHAU,COVID-19,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.1111111111111143,-0.23227039974824495
PJMPHNIQZUBGLI,Aortic Coarctation; Erector Spinae Plane Block; Paediatric,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42555155832813474,0.42555155832813474,0.0,0.0,0.42555155832813474,1,1,0.0,0.0
PPSNFPASKFYPMN,hot flashes,1,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
PPSNFPASKFYPMN,hot flashes,0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
UGJMXCAKCUNAIE,Post-Operative Pain,0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
UGJMXCAKCUNAIE,"Pain, Postoperative",0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-14.200000000000003,0.0
PGTVWKLGGCQMBR,status epilepticus,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936804859312309,0.936804859312309,0.06079307976116211,0.008390711529535395,0.936804859312309,16,1,-4.5,0.0
HLWURFKMDLAKOD,chronic cough,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
HLWURFKMDLAKOD,chronic cough,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
SDUQYLNIPVEERB,Cell Lymphoma,0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-8.333333333333329,-0.6672387195968634
INJOMKTZOLKMBF,delirium,1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6741672196838205,0.6741672196838205,0.015198269940290528,0.015198269940290528,0.6741672196838205,1,1,0.0,0.0
XXSMGPRMXLTPCZ,"Pneumonia, Pneumocystis; Coronavirus; COVID-19",1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
XXSMGPRMXLTPCZ,Corona Virus Infection; Acute Respiratory Distress Syndrome; SARS-CoV Infection; Coronavirus; Coronavirus Infections,1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
XXSMGPRMXLTPCZ,Severe COVID-19 Pulmonary Infection,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
XXSMGPRMXLTPCZ,Corona Virus Infection,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-25.0,0.0
XXSMGPRMXLTPCZ,COVID-19; Severe Acute Respiratory Syndrome,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
XXSMGPRMXLTPCZ,"Coronavirus Infections; Pneumonia, Viral",1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
XXSMGPRMXLTPCZ,COVID-19; Corona Virus Infection; ARDS; Acute Respiratory Distress Syndrome,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
XXSMGPRMXLTPCZ,Coronavirus; Acute Respiratory Infection; SARS-CoV Infection,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
XXSMGPRMXLTPCZ,COVID-19,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-29.888888888888886,-0.23227039974824495
XXSMGPRMXLTPCZ,Coronavirus Infection,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-33.0,0.0
XXSMGPRMXLTPCZ,COVID 19,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.5,0.0
XXSMGPRMXLTPCZ,COVID-19,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-29.888888888888886,-0.23227039974824495
XXSMGPRMXLTPCZ,Pregnancy Related; COVID; Covid-19,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
XXSMGPRMXLTPCZ,COVID; COVID-19; SARS-CoV 2; Coronavirus; Corona Virus Infection,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-4.5,0.0
KTUFNOKKBVMGRW,COVID-19,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-19.888888888888886,-0.23227039974824495
PIWKPBJCKXDKJR,Anesthesia,0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.6666666666666714,0.0
PIWKPBJCKXDKJR,valvular heart disease,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-4.0,0.0
YWXYYJSYQOXTPL,pain,0,15.0,0.7015275773007374,0.26874345923944115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8370120200032108,0.8370120200032108,0.0,0.0,0.8370120200032108,3,1,-43.125,-0.07557178511009066
YQEZLKZALYSWHR,Postoperative Pain,0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-8.222222222222221,0.0
OZWKMVRBQXNZKK,"Pain, Postoperative",0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12.799999999999997,0.0
VPPJLAIAVCUEMN,epilepsy,0,70.0,0.9750159084988218,0.4809470993610886,0.9198250332960655,0.41986048972501305,0.892851891179099,0.35841935486105775,0.0,0.0,0.0,0.0,0.547137717850459,0.0547137717850459,0.9987671453597234,0.9987670018184562,0.9683402365211742,0.4103610136791661,0.9987671453597234,10,1,4.181818181818187,0.027111982914907573
MUGXRYIUWFITCP,insomnia,0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9762224837568165,0.9761712995999867,0.17762415247386154,0.12586356755337758,0.9762224837568165,2,1,7.75,-0.0032935483305970292
WOSKHXYHFSIKNG,Cell Carcinoma,0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7599134970145264,0.25330449900484214,0.030764815207951827,0.010254938402650609,0.918380756936772,0.8935574824433244,0.59715573491731,0.31078734064457253,0.9311710218151008,0.6947780961001807,0.9311710218151008,3,1,-11.333333333333336,0.01041561425390991
WOSKHXYHFSIKNG,Advanced Melanoma,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-26.5,0.0
WOSKHXYHFSIKNG,Cell Carcinoma,0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7599134970145264,0.25330449900484214,0.030764815207951827,0.010254938402650609,0.918380756936772,0.8935574824433244,0.59715573491731,0.31078734064457253,0.9311710218151008,0.6947780961001807,0.9311710218151008,3,1,-11.333333333333336,0.01041561425390991
HPJKCIUCZWXJDR,PCOS (Polycystic Ovary Syndrome) of Bilateral Ovaries,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
NNJVILVZKWQKPM,Pain,0,62.0,0.547137717850459,0.0547137717850459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987210058300428,0.9976137492315844,0.10844203789265631,0.060633352963719175,0.9987210058300428,10,1,-2.1200000000000045,0.057412361724553995
HOIIHACBCFLJET,Depression,0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0
STPKWKPURVSAJF,progressive familial intrahepatic cholestasis,0,70.0,0.0,0.0,0.0,0.0,0.5271583254914519,0.5271583254914519,0.0,0.0,0.0,0.0,0.0,0.0,0.7742336446916,0.7742336446916,0.10697477303251227,0.10697477303251227,0.7742336446916,1,1,0.0,0.0
RLCLASQCAPXVLM,hypertrophic cardiomyopathy,0,86.0,0.9694007098561378,0.6387897117992501,0.8805904317250033,0.46074177879573597,0.7221481037004633,0.30198841605394827,0.0,0.0,0.0,0.0,0.0,0.0,0.9345281822350184,0.9345281822350184,0.8842263971482296,0.3598001433163202,0.9694007098561378,7,1,0.0,0.0
DMJNNHOOLUXYBV,Bacteremia,0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
XZWYZXLIPXDOLR,Aging; Insulin Sensitivity; Chronic Disease; Mitochondria; Insulin Resistance,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6140876908603066,0.6140876908603066,0.01823792392834863,0.01823792392834863,0.6140876908603066,1,1,0.0,0.0
XZWYZXLIPXDOLR,Colon Cancer,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
RFKMCNOHBTXSMU,pain,0,50.0,0.4447664029113444,0.03819803589657908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9414368836886381,0.9371563933611053,0.030396539880581056,0.001688696660032281,0.9414368836886381,18,1,-8.125,0.028853078575336588
VHRSUDSXCMQTMA,Covid-19 Pneumonia,1,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
DYKFCLLONBREIL,Treatment Resistant Depression,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-7.5,0.0
ZVHNDZWQTBEVRY,Primary Myelofibrosis; Post-polycythemia Vera Myelofibrosis; Post-essential Thrombocythemia Myelofibrosis,0,74.0,0.642191918594726,0.321095959297363,0.0,0.0,0.4605686255750631,0.23028431278753156,0.0,0.0,0.0,0.0,0.5532170258265751,0.27660851291328753,0.9362491763146876,0.8859061875429544,0.3286492657522898,0.2014407734298826,0.9362491763146876,2,1,0.0,0.0
XNKCCCKFOQNXKV,constipation,0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-6.428571428571431,0.0
ZBBHBTPTTSWHBA,vasospastic angina,0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22.0,0.0
RJMUSRYZPJIFPJ,Diabetic Nephropathies,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
UIAGMCDKSXEBJQ,organophosphate poisoning,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
YQNQNVDNTFHQSW,COVID-19; Viral Respiratory Illnesses,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
YQNQNVDNTFHQSW,COVID-19,1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-16.888888888888886,-0.23227039974824495
NXFQHRVNIOXGAQ,Recurrent urinary tract infections,0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
SFLSHLFXELFNJZ,Intraoperative hypotension,0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FDLYAMZZIXQODN,Metastatic Colorectal Cancer,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12158615952232422,0.12158615952232422,0.09026083647872539,0.045130418239362695,0.12158615952232422,2,1,-8.25,-0.3358746557247674
VSZGPKBBMSAYNT,COVID 19,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-3.5,0.0
RCINICONZNJXQF,Metastatic Esophageal Carcinoma,0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6796204084020719,0.6796204084020717,0.25579532657838977,0.027145798810018915,0.6796204084020719,15,1,0.0,0.0
RCINICONZNJXQF,Lung Cancer,0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941983815907179,0.9941983392277063,0.7481489379607551,0.2544792044528911,0.9941983815907179,15,1,5.548387096774192,0.05506378756972907
RKEWSXXUOLRFBX,schizophrenia,1,32.0,0.0,0.0,0.0,0.0,0.6454494156558882,0.6454494156558882,0.0,0.0,0.0,0.0,0.0,0.0,0.9993789784919922,0.9993789784919922,0.4095389692568782,0.4095389692568782,0.9993789784919922,1,1,-30.65,0.027754603556449542
RJKFOVLPORLFTN,IVF; GnRH Antagonist; PPOS,0,83.0,0.5256683512342566,0.5256683512342566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9586440605709705,0.9586440605709705,0.4750288262346954,0.4750288262346954,0.9586440605709705,1,1,0.0,0.0
OLBCVFGFOZPWHH,sedation,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.831446213664533,0.831446213664533,0.0,0.0,0.831446213664533,16,1,2.4000000000000057,-1.1102230246251565e-16
OLBCVFGFOZPWHH,Induction and Maintenance of General Anesthesia,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
OLBCVFGFOZPWHH,Sedation in Intensive Care,0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
OLBCVFGFOZPWHH,valvular heart disease,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,0.0
RWWYLEGWBNMMLJ,COVID-19,0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.111111111111114,-0.23227039974824495
RWWYLEGWBNMMLJ,COVID-19,0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.111111111111114,-0.23227039974824495
RWWYLEGWBNMMLJ,COVID-19,0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.111111111111114,-0.23227039974824495
RWWYLEGWBNMMLJ,Corona Virus Infection,1,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25.0,0.0
RWWYLEGWBNMMLJ,COVID-19 Pneumonia,0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
RWWYLEGWBNMMLJ,COVID-19,0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.111111111111114,-0.23227039974824495
RWWYLEGWBNMMLJ,COVID; COVID-19; SARS-CoV-2; SARS (Severe Acute Respiratory Syndrome),0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
RWWYLEGWBNMMLJ,Covid19,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25.42857142857143,0.0
RWWYLEGWBNMMLJ,Covid19; Covid-19 ARDS,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
RWWYLEGWBNMMLJ,Covid19,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25.42857142857143,0.0
KRNAOFGYEFKHPB,migraine,0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0.0
KGFYHTZWPPHNLQ,Coronavirus; Severe Acute Respiratory Syndrome,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079307976116211,0.06079307976116211,0.06079307976116211,1,1,3.5,-0.03039653988058106
ZKMNUMMKYBVTFN,Breast Cancer,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-44.475,-0.7455340400381703
ZKMNUMMKYBVTFN,Pain,0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974953049632043,0.9974953049632043,0.10844203789265631,0.10844203789265631,0.9974953049632043,1,1,13.879999999999995,0.05618666085771551
YOZBGTLTNGAVFU,anemia,0,80.0,0.0,0.0,0.0,0.0,0.8177217992498811,0.27730615417616333,0.0,0.0,0.0,0.0,0.0,0.0,0.9005842133665669,0.86558540394456,0.15401024054025744,0.057964789141936396,0.9005842133665669,4,1,4.375,0.07674099441576088
