aact_name,pref_name,ik14,standard_inchi_key
Enzalutamide 40mg,ENZALUTAMIDE,WXCXUHSOUPDCQV,WXCXUHSOUPDCQV-UHFFFAOYSA-N
Xylitol Powder,XYLITOL,HEBKCHPVOIAQTA,HEBKCHPVOIAQTA-SCDXWVJYSA-N
Epirubicin Hydrochloride Injection,EPIRUBICIN,AOJJSUZBOXZQNB,AOJJSUZBOXZQNB-VTZDEGQISA-N
Deutivacaftor,DEUTIVACAFTOR,PURKAOJPTOLRMP,PURKAOJPTOLRMP-ASMGOKTBSA-N
Deuruxolitinib,DEURUXOLITINIB,HFNKQEVNSGCOJV,HFNKQEVNSGCOJV-FBXGHSCESA-N
Betamethasone Cream,BETAMETHASONE,UREBDLICKHMUKA,UREBDLICKHMUKA-DVTGEIKXSA-N
Doxorubicin (hydrochloride),DOXORUBICIN,AOJJSUZBOXZQNB,AOJJSUZBOXZQNB-TZSSRYMLSA-N
Omeprazol 40 mg IV,OMEPRAZOLE,SUBDBMMJDZJVOS,SUBDBMMJDZJVOS-UHFFFAOYSA-N
Takepron,LANSOPRAZOLE,MJIHNNLFOKEZEW,MJIHNNLFOKEZEW-UHFFFAOYSA-N
intravenous Dexamethasone,DEXAMETHASONE,UREBDLICKHMUKA,UREBDLICKHMUKA-CXSFZGCWSA-N
Ruxolitinib 10 MG,RUXOLITINIB,HFNKQEVNSGCOJV,HFNKQEVNSGCOJV-OAHLLOKOSA-N
propranolol (beta-blocker used treat high blood pressure),PROPRANOLOL,AQHHHDLHHXJYJD,AQHHHDLHHXJYJD-UHFFFAOYSA-N
Dexlansoprazole 60 mg,DEXLANSOPRAZOLE,MJIHNNLFOKEZEW,MJIHNNLFOKEZEW-RUZDIDTESA-N
Oral levocetirizine,LEVOCETIRIZINE DIHYDROCHLORIDE,PGLIUCLTXOYQMV,PGLIUCLTXOYQMV-GHVWMZMZSA-N
8mg dexamethasone,DEXAMETHASONE,UREBDLICKHMUKA,UREBDLICKHMUKA-CXSFZGCWSA-N
Flurbiprofen tablet,FLURBIPROFEN,SYTBZMRGLBWNTM,SYTBZMRGLBWNTM-UHFFFAOYSA-N
Advil Liqui-gels (Reference Product),IBUPROFEN,HEFNNWSXXWATRW,HEFNNWSXXWATRW-UHFFFAOYSA-N
Dexamethasone palmitate,DEXAMETHASONE,UREBDLICKHMUKA,UREBDLICKHMUKA-CXSFZGCWSA-N
Propranolol 160 mg,PROPRANOLOL,AQHHHDLHHXJYJD,AQHHHDLHHXJYJD-UHFFFAOYSA-N
Ivacaftor 150 MG (milligrams),IVACAFTOR,PURKAOJPTOLRMP,PURKAOJPTOLRMP-UHFFFAOYSA-N
Deutetrabenazine Oral Capsule,DEUTETRABENAZINE,MKJIEFSOBYUXJB,MKJIEFSOBYUXJB-LIJFRPJRSA-N
600 mg Ibuprofen,IBUPROFEN,HEFNNWSXXWATRW,HEFNNWSXXWATRW-UHFFFAOYSA-N
Levofloxacin 500 mg,LEVOFLOXACIN ANHYDROUS,GSDSWSVVBLHKDQ,GSDSWSVVBLHKDQ-JTQLQIEISA-N
Ursodeoxycholic acid capsules,URSODIOL,RUDATBOHQWOJDD,RUDATBOHQWOJDD-UZVSRGJWSA-N
Folinic acid (leucovorin or local equivalent),LEUCOVORIN,VVIAGPKUTFNRDU,VVIAGPKUTFNRDU-ABLWVSNPSA-N
Migalastat HCl 20 mg,MIGALASTAT,LXBIFEVIBLOUGU,LXBIFEVIBLOUGU-DPYQTVNSSA-N
Xenon gas inhalation,XENON XE 127,FHNFHKCVQCLJFQ,FHNFHKCVQCLJFQ-AHCXROLUSA-N
Inhaled capsaicin (CAP),CAPSAICIN,YKPUWZUDDOIDPM,YKPUWZUDDOIDPM-SOFGYWHQSA-N
ISOtretinoin,ISOTRETINOIN,SHGAZHPCJJPHSC,SHGAZHPCJJPHSC-XFYACQKRSA-N
Intravenous Methadone,METHADONE,USSIQXCVUWKGNF,USSIQXCVUWKGNF-UHFFFAOYSA-N
IV adenosine,ADENOSINE,OIRDTQYFTABQOQ,OIRDTQYFTABQOQ-KQYNXXCUSA-N
Omeprazole 10 MG,OMEPRAZOLE,SUBDBMMJDZJVOS,SUBDBMMJDZJVOS-UHFFFAOYSA-N
Ruxolitinib (Rux),RUXOLITINIB,HFNKQEVNSGCOJV,HFNKQEVNSGCOJV-OAHLLOKOSA-N
Betametasona,BETAMETHASONE,UREBDLICKHMUKA,UREBDLICKHMUKA-DVTGEIKXSA-N
Flurbiprofen (Single intravenous injection),FLURBIPROFEN,SYTBZMRGLBWNTM,SYTBZMRGLBWNTM-UHFFFAOYSA-N
Esketamine(Continuous infusion),ESKETAMINE,YQEZLKZALYSWHR,YQEZLKZALYSWHR-ZDUSSCGKSA-N
Intravenous methadone,METHADONE,USSIQXCVUWKGNF,USSIQXCVUWKGNF-UHFFFAOYSA-N
Dexamethasone IV+Oral,DEXAMETHASONE,UREBDLICKHMUKA,UREBDLICKHMUKA-CXSFZGCWSA-N
Vesanoid,TRETINOIN,SHGAZHPCJJPHSC,SHGAZHPCJJPHSC-YCNIQYBTSA-N
Qutenza Patch,CAPSAICIN,YKPUWZUDDOIDPM,YKPUWZUDDOIDPM-SOFGYWHQSA-N
propranolol 20mg,PROPRANOLOL,AQHHHDLHHXJYJD,AQHHHDLHHXJYJD-UHFFFAOYSA-N
Levocetirizine Hydrochloride,LEVOCETIRIZINE DIHYDROCHLORIDE,PGLIUCLTXOYQMV,PGLIUCLTXOYQMV-GHVWMZMZSA-N
fenfluramine HCl,FENFLURAMINE,DBGIVFWFUFKIQN,DBGIVFWFUFKIQN-UHFFFAOYSA-N
methadone tablets,METHADONE,USSIQXCVUWKGNF,USSIQXCVUWKGNF-UHFFFAOYSA-N
Injection Water,WATER,XLYOFNOQVPJJNP,XLYOFNOQVPJJNP-UHFFFAOYSA-N
Water Distilled,WATER,XLYOFNOQVPJJNP,XLYOFNOQVPJJNP-UHFFFAOYSA-N
Omeprazole 10 MG Oral Tablet,OMEPRAZOLE,SUBDBMMJDZJVOS,SUBDBMMJDZJVOS-UHFFFAOYSA-N
Methylphenidate 20 Mg Oral Tablet,METHYLPHENIDATE,DUGOZIWVEXMGBE,DUGOZIWVEXMGBE-UHFFFAOYSA-N
Levomethadone HCl,LEVOMETHADONE,USSIQXCVUWKGNF,USSIQXCVUWKGNF-QGZVFWFLSA-N
Toctino,ALITRETINOIN,SHGAZHPCJJPHSC,SHGAZHPCJJPHSC-ZVCIMWCZSA-N
Etodolac 400 MG,ETODOLAC,NNYBQONXHNTVIJ,NNYBQONXHNTVIJ-UHFFFAOYSA-N
Baclofen 20 mg Tablet,BACLOFEN,KPYSYYIEGFHWSV,KPYSYYIEGFHWSV-UHFFFAOYSA-N
Atropine sulfate gel (0.01%),ATROPINE,RKUNBYITZUJHSG,RKUNBYITZUJHSG-SPUOUPEWSA-N
Intravenous Ketamine (IV),KETAMINE,YQEZLKZALYSWHR,YQEZLKZALYSWHR-UHFFFAOYSA-N
"Methadone, oral",METHADONE,USSIQXCVUWKGNF,USSIQXCVUWKGNF-UHFFFAOYSA-N
Ibuprofen 800 mg oral,IBUPROFEN,HEFNNWSXXWATRW,HEFNNWSXXWATRW-UHFFFAOYSA-N
(18F)Flutemetamol,FLUTEMETAMOL,VVECGOCJFKTUAX,VVECGOCJFKTUAX-UHFFFAOYSA-N
13-cis-Retinoic Acid,ISOTRETINOIN,SHGAZHPCJJPHSC,SHGAZHPCJJPHSC-XFYACQKRSA-N
Oral Levocetirizine,LEVOCETIRIZINE DIHYDROCHLORIDE,PGLIUCLTXOYQMV,PGLIUCLTXOYQMV-GHVWMZMZSA-N
Methylphenidate Oral Solution,METHYLPHENIDATE,DUGOZIWVEXMGBE,DUGOZIWVEXMGBE-UHFFFAOYSA-N
Doxorubicin Hydrochloride [HCl],DOXORUBICIN,AOJJSUZBOXZQNB,AOJJSUZBOXZQNB-TZSSRYMLSA-N
Norvasc 5mg tablet,AMLODIPINE,HTIQEAQVCYTUBX,HTIQEAQVCYTUBX-UHFFFAOYSA-N
Ketamine.,KETAMINE,YQEZLKZALYSWHR,YQEZLKZALYSWHR-UHFFFAOYSA-N
Ibuprofen modified release tablet 800 mg,IBUPROFEN,HEFNNWSXXWATRW,HEFNNWSXXWATRW-UHFFFAOYSA-N
brexanolone,BREXANOLONE,AURFZBICLPNKBZ,AURFZBICLPNKBZ-SYBPFIFISA-N
Ibuprofen Tablets,IBUPROFEN,HEFNNWSXXWATRW,HEFNNWSXXWATRW-UHFFFAOYSA-N
56mg esketamine (2x Spravato® 28 mg nasal spray),ESKETAMINE,YQEZLKZALYSWHR,YQEZLKZALYSWHR-ZDUSSCGKSA-N
Ibuprofen injection,IBUPROFEN,HEFNNWSXXWATRW,HEFNNWSXXWATRW-UHFFFAOYSA-N
Sodium Iodide I 131,SODIUM IODIDE I 131,FVAUCKIRQBBSSJ,FVAUCKIRQBBSSJ-LAIFMVDKSA-M
Methylphenidate Hydrochloride 18 MG,METHYLPHENIDATE,DUGOZIWVEXMGBE,DUGOZIWVEXMGBE-UHFFFAOYSA-N
Dexamphetamine sulfate,DEXTROAMPHETAMINE,KWTSXDURSIMDCE,KWTSXDURSIMDCE-QMMMGPOBSA-N
Ibuprofen gel,IBUPROFEN,HEFNNWSXXWATRW,HEFNNWSXXWATRW-UHFFFAOYSA-N
Formoterol fumarate 10 mcg,ARFORMOTEROL,BPZSYCZIITTYBL,BPZSYCZIITTYBL-YJYMSZOUSA-N
pramipexole hydrochloride sustained-release tablets,PRAMIPEXOLE,FASDKYOPVNHBLU,FASDKYOPVNHBLU-ZETCQYMHSA-N
Ursodeoxycholic acid gel,URSODIOL,RUDATBOHQWOJDD,RUDATBOHQWOJDD-UZVSRGJWSA-N
Pirfenidone 267 mg Oral Tablet,PIRFENIDONE,ISWRGOKTTBVCFA,ISWRGOKTTBVCFA-UHFFFAOYSA-N
Dexamfetamine Sulfate 5 Mg Oral Tablet,DEXTROAMPHETAMINE,KWTSXDURSIMDCE,KWTSXDURSIMDCE-QMMMGPOBSA-N
Beraprost Sodium Tablets,BERAPROST SODIUM,YTCZZXIRLARSET,YTCZZXIRLARSET-VJRSQJMHSA-M
Salbutamol (as Salbutamol Sulfate) 2 Mg Oral Tablet,ALBUTEROL,NDAUXUAQIAJITI,NDAUXUAQIAJITI-UHFFFAOYSA-N
Extended-Release Methylphenidate,METHYLPHENIDATE,DUGOZIWVEXMGBE,DUGOZIWVEXMGBE-UHFFFAOYSA-N
DEXTENZA,DEXAMETHASONE,UREBDLICKHMUKA,UREBDLICKHMUKA-CXSFZGCWSA-N
Ruxolitinib 10 MG Oral Tablet,RUXOLITINIB,HFNKQEVNSGCOJV,HFNKQEVNSGCOJV-OAHLLOKOSA-N
Enzalutamide Tablet,ENZALUTAMIDE,WXCXUHSOUPDCQV,WXCXUHSOUPDCQV-UHFFFAOYSA-N
Ketamine 0.1 mg,KETAMINE,YQEZLKZALYSWHR,YQEZLKZALYSWHR-UHFFFAOYSA-N
Ketamine 0.2 mg,KETAMINE,YQEZLKZALYSWHR,YQEZLKZALYSWHR-UHFFFAOYSA-N
Ketamine 0.3 mg,KETAMINE,YQEZLKZALYSWHR,YQEZLKZALYSWHR-UHFFFAOYSA-N
Dexamethasone Acetate Tablets,DEXAMETHASONE,UREBDLICKHMUKA,UREBDLICKHMUKA-CXSFZGCWSA-N
S-ketamine (low dose),ESKETAMINE,YQEZLKZALYSWHR,YQEZLKZALYSWHR-ZDUSSCGKSA-N
S-ketamine (high dose),ESKETAMINE,YQEZLKZALYSWHR,YQEZLKZALYSWHR-ZDUSSCGKSA-N
ZULRESSO®,BREXANOLONE,AURFZBICLPNKBZ,AURFZBICLPNKBZ-SYBPFIFISA-N
BBP-418 (ribitol),RIBITOL,HEBKCHPVOIAQTA,HEBKCHPVOIAQTA-ZXFHETKHSA-N
Maleic acid,MALEIC ACID,VZCYOOQTPOCHFL,VZCYOOQTPOCHFL-UPHRSURJSA-N
Clomiphene Citrate 50mg-150mg,ENCLOMIPHENE CITRATE,PYTMYKVIJXPNBD,PYTMYKVIJXPNBD-BTKVJIOYSA-N
ADZENYS XR-ODT,AMPHETAMINE,KWTSXDURSIMDCE,KWTSXDURSIMDCE-UHFFFAOYSA-N
Deuterated water (2H2O/D2O),DEUTERIUM OXIDE,XLYOFNOQVPJJNP,XLYOFNOQVPJJNP-ZSJDYOACSA-N
myo-inositol,INOSITOL,CDAISMWEOUEBRE,CDAISMWEOUEBRE-GPIVLXJGSA-N
Propranolol Hydrochloride tablet,PROPRANOLOL,AQHHHDLHHXJYJD,AQHHHDLHHXJYJD-UHFFFAOYSA-N
"Oral Ibuprofen (Abbott, Egypt)",IBUPROFEN,HEFNNWSXXWATRW,HEFNNWSXXWATRW-UHFFFAOYSA-N
Baclofen 60 mg,BACLOFEN,KPYSYYIEGFHWSV,KPYSYYIEGFHWSV-UHFFFAOYSA-N
Baclofen 30 mg,BACLOFEN,KPYSYYIEGFHWSV,KPYSYYIEGFHWSV-UHFFFAOYSA-N
Omeprazole 20 mg Capsules,OMEPRAZOLE,SUBDBMMJDZJVOS,SUBDBMMJDZJVOS-UHFFFAOYSA-N
Ursodeoxycholic Acid 250 Mg Oral Tablet,URSODIOL,RUDATBOHQWOJDD,RUDATBOHQWOJDD-UZVSRGJWSA-N
Betamethasone (Epidural Corticosteroid Injection),BETAMETHASONE,UREBDLICKHMUKA,UREBDLICKHMUKA-DVTGEIKXSA-N
Chlor-Trimeton.,CHLORPHENIRAMINE MALEATE,DBAKFASWICGISY,DBAKFASWICGISY-BTJKTKAUSA-N
dexamethasone 8mg,DEXAMETHASONE,UREBDLICKHMUKA,UREBDLICKHMUKA-CXSFZGCWSA-N
Oradexon,DEXAMETHASONE,UREBDLICKHMUKA,UREBDLICKHMUKA-CXSFZGCWSA-N
Ibuprofen 200Mg Oral Tablet,IBUPROFEN,HEFNNWSXXWATRW,HEFNNWSXXWATRW-UHFFFAOYSA-N
Ibuprofen oral suspension,IBUPROFEN,HEFNNWSXXWATRW,HEFNNWSXXWATRW-UHFFFAOYSA-N
Pirfenidone Oral Capsule,PIRFENIDONE,ISWRGOKTTBVCFA,ISWRGOKTTBVCFA-UHFFFAOYSA-N
Sustained-release Dexamphetamine,DEXTROAMPHETAMINE,KWTSXDURSIMDCE,KWTSXDURSIMDCE-QMMMGPOBSA-N
Sepranolone,SEPRANOLONE,AURFZBICLPNKBZ,AURFZBICLPNKBZ-FZCSVUEKSA-N
Esbriet 267 MG Oral Capsule,PIRFENIDONE,ISWRGOKTTBVCFA,ISWRGOKTTBVCFA-UHFFFAOYSA-N
Doxorubicin Hydrochloride Injection,DOXORUBICIN,AOJJSUZBOXZQNB,AOJJSUZBOXZQNB-TZSSRYMLSA-N
"Dexamethasone Oral, 20 mg",DEXAMETHASONE,UREBDLICKHMUKA,UREBDLICKHMUKA-CXSFZGCWSA-N
"Dexamethasone Oral, 10 mg",DEXAMETHASONE,UREBDLICKHMUKA,UREBDLICKHMUKA-CXSFZGCWSA-N
Methadone (50% dose),METHADONE,USSIQXCVUWKGNF,USSIQXCVUWKGNF-UHFFFAOYSA-N
Methadone (100% dose),METHADONE,USSIQXCVUWKGNF,USSIQXCVUWKGNF-UHFFFAOYSA-N
Serine（Oral）,SERINE,MTCFGRXMJLQNBG,MTCFGRXMJLQNBG-REOHCLBHSA-N
Amlodipine 5 MG Oral Tablet,AMLODIPINE,HTIQEAQVCYTUBX,HTIQEAQVCYTUBX-UHFFFAOYSA-N
Methadone (Dose1),METHADONE,USSIQXCVUWKGNF,USSIQXCVUWKGNF-UHFFFAOYSA-N
Methadone (Dose 3),METHADONE,USSIQXCVUWKGNF,USSIQXCVUWKGNF-UHFFFAOYSA-N
Methadone (Dose 2),METHADONE,USSIQXCVUWKGNF,USSIQXCVUWKGNF-UHFFFAOYSA-N
Sodium Fluoride F-18 Injection,SODIUM FLUORIDE F 18,PUZPDOWCWNUUKD,PUZPDOWCWNUUKD-ULWFUOSBSA-M
Dexamfetamine,DEXTROAMPHETAMINE,KWTSXDURSIMDCE,KWTSXDURSIMDCE-QMMMGPOBSA-N
Intravenous methylphenidate,METHYLPHENIDATE,DUGOZIWVEXMGBE,DUGOZIWVEXMGBE-UHFFFAOYSA-N
ephedrine hydrochloride,RACEPHEDRINE,KWGRBVOPPLSCSI,KWGRBVOPPLSCSI-UHFFFAOYSA-N
escitalopram (lexapro),ESCITALOPRAM,WSEQXVZVJXJVFP,WSEQXVZVJXJVFP-FQEVSTJZSA-N
Xylitol syrup,XYLITOL,HEBKCHPVOIAQTA,HEBKCHPVOIAQTA-SCDXWVJYSA-N
Flutemetamol (18F) Injection,FLUTEMETAMOL,VVECGOCJFKTUAX,VVECGOCJFKTUAX-UHFFFAOYSA-N
Betamethasone 4 mg,BETAMETHASONE,UREBDLICKHMUKA,UREBDLICKHMUKA-DVTGEIKXSA-N
Amlodipine (Norvasc®),AMLODIPINE,HTIQEAQVCYTUBX,HTIQEAQVCYTUBX-UHFFFAOYSA-N
Tretinoin (Rejuva-A),TRETINOIN,SHGAZHPCJJPHSC,SHGAZHPCJJPHSC-YCNIQYBTSA-N
vitamin A,RETINOL,FPIPGXGPPPQFEQ,FPIPGXGPPPQFEQ-OVSJKPMPSA-N
Dexamethasone Sodium Sulfate,DEXAMETHASONE,UREBDLICKHMUKA,UREBDLICKHMUKA-CXSFZGCWSA-N
LEUCOVORIN (LV),LEUCOVORIN,VVIAGPKUTFNRDU,VVIAGPKUTFNRDU-ABLWVSNPSA-N
Dexamethasone (12-8-8-16 mg),DEXAMETHASONE,UREBDLICKHMUKA,UREBDLICKHMUKA-CXSFZGCWSA-N
Dexamethasone (12-8-16-16 mg),DEXAMETHASONE,UREBDLICKHMUKA,UREBDLICKHMUKA-CXSFZGCWSA-N
amlodipine 5mg,AMLODIPINE,HTIQEAQVCYTUBX,HTIQEAQVCYTUBX-UHFFFAOYSA-N
ritalin,METHYLPHENIDATE HYDROCHLORIDE,JUMYIBMBTDDLNG,JUMYIBMBTDDLNG-UHFFFAOYSA-N
Amlodipine maleate,AMLODIPINE,HTIQEAQVCYTUBX,HTIQEAQVCYTUBX-UHFFFAOYSA-N
Levamlodipine besylate,LEVAMLODIPINE,HTIQEAQVCYTUBX,HTIQEAQVCYTUBX-KRWDZBQOSA-N
Metyrosine,METYROSINE,NHTGHBARYWONDQ,NHTGHBARYWONDQ-JTQLQIEISA-N
S-Amlodipine,LEVAMLODIPINE,HTIQEAQVCYTUBX,HTIQEAQVCYTUBX-KRWDZBQOSA-N
Ritalin-SR,METHYLPHENIDATE HYDROCHLORIDE,JUMYIBMBTDDLNG,JUMYIBMBTDDLNG-UHFFFAOYSA-N
etodolac,ETODOLAC,NNYBQONXHNTVIJ,NNYBQONXHNTVIJ-UHFFFAOYSA-N
CH-4051,CH-1504 L-ISOMER,NAWXUBYGYWOOIX,NAWXUBYGYWOOIX-SFHVURJKSA-N
Atralin gel,TRETINOIN,SHGAZHPCJJPHSC,SHGAZHPCJJPHSC-YCNIQYBTSA-N
700 ug dexamethasone,DEXAMETHASONE,UREBDLICKHMUKA,UREBDLICKHMUKA-CXSFZGCWSA-N
2,GLYCINEBETAINE,KWIUHFFTVRNATP,KWIUHFFTVRNATP-UHFFFAOYSA-N
Vesanoid (ATRA),TRETINOIN,SHGAZHPCJJPHSC,SHGAZHPCJJPHSC-YCNIQYBTSA-N
Formoterol (OT),ARFORMOTEROL,BPZSYCZIITTYBL,BPZSYCZIITTYBL-YJYMSZOUSA-N
Sebivo,TELBIVUDINE,IQFYYKKMVGJFEH,IQFYYKKMVGJFEH-CSMHCCOUSA-N
OTO-104 (steroid) 3 mg,DEXAMETHASONE,UREBDLICKHMUKA,UREBDLICKHMUKA-CXSFZGCWSA-N
OTO-104 (steroid) 12 mg,DEXAMETHASONE,UREBDLICKHMUKA,UREBDLICKHMUKA-CXSFZGCWSA-N
Eslicarbazepine acetate 1600 mg,ESLICARBAZEPINE,BMPDWHIDQYTSHX,BMPDWHIDQYTSHX-AWEZNQCLSA-N
Formoterol (Oxis Turbuhaler),ARFORMOTEROL,BPZSYCZIITTYBL,BPZSYCZIITTYBL-YJYMSZOUSA-N
Folinic acid (FA),LEUCOVORIN,VVIAGPKUTFNRDU,VVIAGPKUTFNRDU-ABLWVSNPSA-N
Remeron (mirtazapine),MIRTAZAPINE,RONZAEMNMFQXRA,RONZAEMNMFQXRA-UHFFFAOYSA-N
omeprazole sodium IV,OMEPRAZOLE,SUBDBMMJDZJVOS,SUBDBMMJDZJVOS-UHFFFAOYSA-N
arformoterol (RR formoterol),ARFORMOTEROL,BPZSYCZIITTYBL,BPZSYCZIITTYBL-YJYMSZOUSA-N
Lansoprazole (Lanton),LANSOPRAZOLE,MJIHNNLFOKEZEW,MJIHNNLFOKEZEW-UHFFFAOYSA-N
Intravenous Omeprazole,OMEPRAZOLE,SUBDBMMJDZJVOS,SUBDBMMJDZJVOS-UHFFFAOYSA-N
Civamide Patch,ZUCAPSAICIN,YKPUWZUDDOIDPM,YKPUWZUDDOIDPM-VURMDHGXSA-N
Extended release methylphenidate (Medikinet retard®),METHYLPHENIDATE,DUGOZIWVEXMGBE,DUGOZIWVEXMGBE-UHFFFAOYSA-N
ketoprofen Patch,KETOPROFEN,DKYWVDODHFEZIM,DKYWVDODHFEZIM-UHFFFAOYSA-N
Liothyronine (T3),LIOTHYRONINE,AUYYCJSJGJYCDS,AUYYCJSJGJYCDS-LBPRGKRZSA-N
Daytrana (methylphenidate patch),METHYLPHENIDATE,DUGOZIWVEXMGBE,DUGOZIWVEXMGBE-UHFFFAOYSA-N
Beraprost sodium modified release,BERAPROST SODIUM,YTCZZXIRLARSET,YTCZZXIRLARSET-VJRSQJMHSA-M
120 mg Pseudoephedrine hydrochloride extended release tablets,PSEUDOEPHEDRINE,KWGRBVOPPLSCSI,KWGRBVOPPLSCSI-WCBMZHEXSA-N
Quinine 648 mg,QUININE,LOUPRKONTZGTKE,LOUPRKONTZGTKE-WZBLMQSHSA-N
AH110690 (18F) Injection,FLUTEMETAMOL F 18,VVECGOCJFKTUAX,VVECGOCJFKTUAX-HUYCHCPVSA-N
Quinine Sulfate 324 mg Capsules,QUININE,LOUPRKONTZGTKE,LOUPRKONTZGTKE-WZBLMQSHSA-N
Lunesta (Eszopiclone),ESZOPICLONE,GBBSUAFBMRNDJC,GBBSUAFBMRNDJC-INIZCTEOSA-N
esreboxetine,ESREBOXETINE,CBQGYUDMJHNJBX,CBQGYUDMJHNJBX-OALUTQOASA-N
ketoprofen 100 mg,KETOPROFEN,DKYWVDODHFEZIM,DKYWVDODHFEZIM-UHFFFAOYSA-N
