row_idx,y,p,NCT_ID,Disease,Drug_Clean,Phase,risk_tolerance,confidence_tier,tier_threshold,safety_cytotoxic_cap,cap_reason,p_adj,cap_applied
939,0,0.450302885209512,NCT03474679,Graft vs Host Disease,ibrutinib,Phase 3,78.0,A_tox_tolerated,0.65,0,,0.450302885209512,0
940,0,0.0011255032488674394,NCT03404518,"Outpatient Surgery; Pain, Postoperative",ibuprofen,Phase 3,8.0,C_benign,0.5,0,,0.0011255032488674394,0
941,0,0.0010472778265182428,NCT03571737,Acute Musculoskeletal Disease; Sprains; Sprains and Strains; Injuries; Emergencies; Trauma; Acute Pain,ibuprofen,Phase 3,15.0,C_benign,0.5,0,,0.0010472778265182428,0
942,0,0.00011426371483205179,NCT03729973,Sore Throat,ketamine,Phase 3,5.0,C_benign,0.5,0,,0.00011426371483205179,0
943,0,0.007776152552073498,NCT03585374,Acute Traumatic Pain,ketoprofen,Phase 3,15.0,C_benign,0.5,0,,0.007776152552073498,0
944,0,1.4233654901570712e-05,NCT03485625,pain,ketorolac,Phase 3,20.0,C_benign,0.5,0,,1.4233654901570712e-05,0
945,0,7.75921073322431e-05,NCT03311945,HIV-1 infection,lamivudine,Phase 3,62.0,B_serious_chronic,0.6,0,,7.75921073322431e-05,0
946,0,0.017384594808415036,NCT03517449,Advanced Endometrial Cancer,lenvatinib,Phase 3,82.0,A_tox_tolerated,0.65,0,,0.017384594808415036,0
947,0,0.006795106257272611,NCT03443869,CMV Disease,letermovir,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.006795106257272611,0
948,0,0.010396328011121768,NCT02912988,Subfertility,letrozole,Phase 3,8.0,C_benign,0.5,0,,0.010396328011121768,0
949,0,0.11851140997550946,NCT03439046,Breast Cancer,letrozole,Phase 3,75.0,A_tox_tolerated,0.65,0,,0.11851140997550946,0
950,0,7.395109553864977e-05,NCT03750786,Advanced Colorectal Cancer,leucovorin,Phase 3,85.0,A_tox_tolerated,0.65,0,,7.395109553864977e-05,0
951,0,0.0056300719697757245,NCT03898622,TSH Control in Patients With Chronic Kidney Disease,levothyroxine,Phase 3,45.0,B_serious_chronic,0.6,0,,0.0056300719697757245,0
952,0,3.363886388715853e-05,NCT03729973,Sore Throat,lidocaine,Phase 3,5.0,C_benign,0.5,0,,3.363886388715853e-05,0
953,0,1.5106920063656863e-05,NCT03429543,Diabetes,linagliptin,Phase 3,40.0,B_serious_chronic,0.6,0,,1.5106920063656863e-05,0
954,0,1.6773547239723334e-05,NCT03583333,bacterial pneumonia,linezolid,Phase 3,72.0,A_tox_tolerated,0.65,0,,1.6773547239723334e-05,0
955,0,0.19116171887748074,NCT03719313,Hepatitis Delta Virus,lonafarnib,Phase 3,68.0,B_serious_chronic,0.6,0,,0.19116171887748074,0
956,0,0.0019262711072277762,NCT02705573,"Kidney Transplantation, Mannitol",mannitol,Phase 3,62.0,B_serious_chronic,0.6,0,,0.0019262711072277762,0
957,0,0.00014397321764215615,NCT03505489,asthma,mannitol,Phase 3,42.0,B_serious_chronic,0.6,0,,0.00014397321764215615,0
958,0,8.574752180939808e-05,NCT03529123,Type 2 Diabetes,metformin,Phase 3,40.0,B_serious_chronic,0.6,0,,8.574752180939808e-05,0
959,0,6.848437224258591e-05,NCT03841591,Diabetes,metformin,Phase 3,40.0,B_serious_chronic,0.6,0,,6.848437224258591e-05,0
960,0,6.848437224258591e-05,NCT05451147,Diabetes Mellitus,metformin,Phase 3,42.0,B_serious_chronic,0.6,0,,6.848437224258591e-05,0
961,0,5.564816869228256e-05,NCT03505489,asthma,methacholine,Phase 3,42.0,B_serious_chronic,0.6,0,,5.564816869228256e-05,0
962,0,0.0009748663236998536,NCT03794505,Shoulder Arthritis,methylprednisolone acetate,Phase 3,15.0,C_benign,0.5,0,,0.0009748663236998536,0
963,0,0.000475322268764071,NCT03729362,late-onset Pompe disease,miglustat,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.000475322268764071,0
965,0,0.0005648562308245279,NCT05761418,uterine fibroids,misoprostol,Phase 3,15.0,C_benign,0.5,0,,0.0005648562308245279,0
966,0,0.001707323796657326,NCT03825887,Mucositis Pain,nalbuphine,Phase 3,15.0,C_benign,0.5,0,,0.001707323796657326,0
967,0,0.0003469353188974584,NCT03542552,Placenta previa,nifedipine,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.0003469353188974584,0
971,0,0.002141849691721555,NCT03367572,Breast Cancer,olanzapine,Phase 3,75.0,A_tox_tolerated,0.65,0,,0.002141849691721555,0
973,0,0.8731972351663299,NCT03286842,Metastatic Breast Cancer,olaparib,Phase 3,88.0,A_tox_tolerated,0.65,0,,0.8731972351663299,0
974,0,0.8495923122759892,NCT03402841,Ovarian Cancer,olaparib,Phase 3,88.0,A_tox_tolerated,0.65,0,,0.8495923122759892,0
977,0,0.646413140429791,NCT03296163,Lung Cancer,paclitaxel,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.15,1
978,0,0.08248849602617778,NCT03337724,Breast Cancer,paclitaxel,Phase 3,75.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.08248849602617778,1
979,0,0.03379420365803341,NCT03493854,Breast Cancer,paclitaxel,Phase 3,75.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.03379420365803341,1
980,0,0.029642794957691166,NCT03556358,Breast Cancer,paclitaxel,Phase 3,75.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.029642794957691166,1
981,0,0.0019998634457340605,NCT03594747,Advanced Lung Cancer,paclitaxel,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.0019998634457340605,1
983,0,0.001807387849621648,NCT03635489,Primary Peritoneal Cancer,paclitaxel,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.001807387849621648,1
984,0,0.0043368248829452494,NCT03635567,Metastatic Cervical Cancer,paclitaxel,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.0043368248829452494,1
985,0,0.857707743422462,NCT03866993,Lung Cancer,paclitaxel,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.15,1
986,0,0.0006470132717505829,NCT03374800,"Gastrointestinal Hemorrhage (Clinically Important, Upper)",pantoprazole,Phase 3,72.0,A_tox_tolerated,0.65,0,,0.0006470132717505829,0
988,0,7.59232960646656e-05,NCT03660059,Rheumatoid Arthritis,peficitinib,Phase 3,58.0,B_serious_chronic,0.6,0,,7.59232960646656e-05,0
989,0,0.0002980088020968238,NCT03607539,NSCLC,pemetrexed,Phase 3,88.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.0002980088020968238,1
990,0,0.07658542025937838,NCT03663205,Lung Cancer,pemetrexed,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.07658542025937838,1
991,0,0.000514501660012221,NCT03153150,"Intracranial Hemorrhages; Intracranial Hemorrhage, Hypertensive; Subarachnoid Hemorrhage; Subdural Hematoma; Intraventricular Hemorrhage; Atrial Fibrillation; Atrial Flutter; Small Vessel Cerebrovascular Disease; Microhaemorrhage",phenindione,Phase 3,88.0,A_tox_tolerated,0.65,0,,0.000514501660012221,0
992,0,0.0014350147865483246,NCT03575052,neuropsychiatric symptoms of neurodegenerative disease,pimavanserin,Phase 3,55.0,B_serious_chronic,0.6,0,,0.0014350147865483246,0
993,0,0.003251815953754503,NCT03623321,neuropsychiatric symptoms of neurodegenerative disease,pimavanserin,Phase 3,55.0,B_serious_chronic,0.6,0,,0.003251815953754503,0
994,0,0.05820868516083529,NCT03367572,Breast Cancer,prochlorperazine,Phase 3,75.0,A_tox_tolerated,0.65,0,,0.05820868516083529,0
995,0,0.0022856297281610887,NCT01519154,sedation,propofol,Phase 3,15.0,C_benign,0.5,0,,0.0022856297281610887,0
996,0,0.003094960178171214,NCT03674008,Sedation or Anesthesia,propofol,Phase 3,15.0,C_benign,0.5,0,,0.003094960178171214,0
997,0,0.002529923625081075,NCT03779061,sedation,propofol,Phase 3,15.0,C_benign,0.5,0,,0.002529923625081075,0
998,0,0.003473386044209765,NCT04034771,traumatic brain injury,propofol,Phase 3,82.0,A_tox_tolerated,0.65,0,,0.003473386044209765,0
999,0,0.0001496501858029358,NCT03311945,HIV-1 infection,raltegravir,Phase 3,62.0,B_serious_chronic,0.6,0,,0.0001496501858029358,0
1000,0,0.01670040192468327,NCT03661489,"Anesthesia, Intravenous",remimazolam,Phase 3,15.0,C_benign,0.5,0,,0.01670040192468327,0
1001,0,0.09697976152955393,NCT03439046,Breast Cancer,ribociclib,Phase 3,75.0,A_tox_tolerated,0.65,0,,0.09697976152955393,0
1003,0,0.002870427574047812,NCT03461757,migraine,rimegepant,Phase 3,20.0,C_benign,0.5,0,,0.002870427574047812,0
1004,0,0.00014934847851756953,NCT03153150,"Intracranial Hemorrhages; Intracranial Hemorrhage, Hypertensive; Subarachnoid Hemorrhage; Subdural Hematoma; Intraventricular Hemorrhage; Atrial Fibrillation; Atrial Flutter; Small Vessel Cerebrovascular Disease; Microhaemorrhage",rivaroxaban,Phase 3,88.0,A_tox_tolerated,0.65,0,,0.00014934847851756953,0
1005,0,2.2337221552782227e-05,NCT03387670,Multiple Sclerosis,simvastatin,Phase 3,60.0,B_serious_chronic,0.6,0,,2.2337221552782227e-05,0
1007,0,0.0052436775919960064,NCT05576675,Gastrointestinal Surgery,sufentanil,Phase 3,25.0,C_benign,0.5,0,,0.0052436775919960064,0
1008,0,0.0029765325310222037,NCT02802501,malaria,tafenoquine,Phase 3,75.0,A_tox_tolerated,0.65,0,,0.0029765325310222037,0
1010,0,0.04701556542786914,NCT03427125,hyperphosphatemia,tenapanor,Phase 3,45.0,B_serious_chronic,0.6,0,,0.04701556542786914,0
1011,0,0.00015102620032696437,NCT03354429,Acute Ischaemic Stroke; Transient Ischaemic Attack,ticagrelor,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.00015102620032696437,0
1012,0,3.666406660148457e-05,NCT03357874,Acute Coronary Syndrome,ticagrelor,Phase 3,80.0,A_tox_tolerated,0.65,0,,3.666406660148457e-05,0
1013,0,0.00012260464315798613,NCT03486457,Psoriatic Arthritis,tofacitinib,Phase 3,55.0,B_serious_chronic,0.6,0,,0.00012260464315798613,0
1014,0,0.001164185494199096,NCT03502616,Ankylosing Spondylitis,tofacitinib,Phase 3,40.0,B_serious_chronic,0.6,0,,0.001164185494199096,0
1015,0,0.06889748384389478,NCT03255226,Pediatric Congestive Heart Failure (CHF) Patients With Volume Overload,tolvaptan,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.06889748384389478,0
1016,0,0.005231932287713114,NCT03088813,Lung Cancer,topotecan,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.005231932287713114,1
1017,0,1.6469341371983173e-05,NCT03296813,heart failure,torsemide,Phase 3,80.0,A_tox_tolerated,0.65,0,,1.6469341371983173e-05,0
1018,0,0.02750528344113266,NCT03551626,Malignant Melanoma,trametinib,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.02750528344113266,0
1019,0,0.00016839865907300887,NCT02775773,Post Partum Haemorrhage,tranexamic acid,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.00016839865907300887,0
1022,0,0.00017375650864175925,NCT03505723,Perioperative Bleeding; Venous Thrombosis; Arterial Thrombosis,tranexamic acid,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.00017375650864175925,0
1023,0,0.0051834387722522225,NCT03565276,Post Partum Hemorrhage,tranexamic acid,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.0051834387722522225,0
1024,0,0.0007782583667434611,NCT03846973,Tranexamic Acid,tranexamic acid,Phase 3,30.0,C_benign,0.5,0,,0.0007782583667434611,0
1026,0,5.5813823613774806e-05,NCT02955212,Rheumatoid Arthritis,upadacitinib,Phase 3,58.0,B_serious_chronic,0.6,0,,5.5813823613774806e-05,0
1027,0,0.0006024613840815208,NCT03569293,atopic dermatitis,upadacitinib,Phase 3,20.0,C_benign,0.5,0,,0.0006024613840815208,0
1028,0,0.0006024613840815208,NCT03607422,atopic dermatitis,upadacitinib,Phase 3,20.0,C_benign,0.5,0,,0.0006024613840815208,0
1029,0,5.532272175731e-05,NCT03653026,ulcerative colitis,upadacitinib,Phase 3,50.0,B_serious_chronic,0.6,0,,5.532272175731e-05,0
1030,0,0.0006024613840815208,NCT03661138,atopic dermatitis,upadacitinib,Phase 3,20.0,C_benign,0.5,0,,0.0006024613840815208,0
1032,0,7.651210441068476e-05,NCT03583372,overactive bladder,vibegron,Phase 3,15.0,C_benign,0.5,0,,7.651210441068476e-05,0
1033,0,7.889054354782746e-05,NCT03153150,"Intracranial Hemorrhages; Intracranial Hemorrhage, Hypertensive; Subarachnoid Hemorrhage; Subdural Hematoma; Intraventricular Hemorrhage; Atrial Fibrillation; Atrial Flutter; Small Vessel Cerebrovascular Disease; Microhaemorrhage",warfarin,Phase 3,88.0,A_tox_tolerated,0.65,0,,7.889054354782746e-05,0
1034,0,0.00023262791104189498,NCT03232398,Acute Myocardial Infarction; Left Ventricular Thrombosis; Anticoagulants and Bleeding Disorders,warfarin,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.00023262791104189498,0
1035,0,0.002097472693420668,NCT03734016,Chronic Lymphocytic Leukemia,zanubrutinib,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.002097472693420668,0
1036,0,0.0011298549017231285,NCT03465722,GIST,avapritinib,Phase 3,72.0,A_tox_tolerated,0.65,0,,0.0011298549017231285,0
1037,0,0.006212497423270906,NCT03675737,Stomach Neoplasms,capecitabine,Phase 3,85.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.006212497423270906,1
1039,0,0.06060505261645427,NCT03572933,CDKL5 deficiency disorder,ganaxolone,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.06060505261645427,0
1041,0,9.813239798480652e-05,NCT03553498,pain,hydromorphone,Phase 3,20.0,C_benign,0.5,0,,9.813239798480652e-05,0
1042,0,0.007596124337895154,NCT03665779,Induction of Labor Affected Fetus / Newborn; Rupture of Membranes Prior to Onset of Labor,isosorbide mononitrate,Phase 3,50.0,B_serious_chronic,0.6,0,,0.007596124337895154,0
1043,0,0.008851632368090853,NCT03713593,Advanced Hepatocellular Carcinoma,lenvatinib,Phase 3,90.0,A_tox_tolerated,0.65,0,,0.008851632368090853,0
1044,0,0.03710118205248504,NCT03422328,Pulmonary Arterial Hypertension; Chronic Thromboembolic Pulmonary Hypertension,macitentan,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.03710118205248504,0
1045,0,0.003955872662563547,NCT03470545,hypertrophic cardiomyopathy,mavacamten,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.003955872662563547,0
1046,0,5.757053600439873e-05,NCT03219437,Psoriasis,methotrexate,Phase 3,45.0,B_serious_chronic,0.6,1,cytotoxic_managed_toxicity,5.757053600439873e-05,1
1047,0,8.948124909959377e-05,NCT04613726,"Vomiting, Postoperative; Postoperative Complications; Hypotension",ondansetron,Phase 3,35.0,C_benign,0.5,0,,8.948124909959377e-05,0
1048,0,0.0018320337791172612,NCT03691090,Advanced Esophageal Cancer,paclitaxel,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.0018320337791172612,1
1049,0,0.0218702477027305,NCT03515837,Lung Cancer,pemetrexed,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.0218702477027305,1
1050,0,0.000768774240156035,NCT03149809,Urinary Symptoms in Parkinson Disease,solifenacin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.000768774240156035,0
1051,0,0.0019524906884022745,NCT03334682,acne vulgaris,spironolactone,Phase 3,8.0,C_benign,0.5,0,,0.0019524906884022745,0
1052,0,7.651210441068476e-05,NCT03492281,overactive bladder,vibegron,Phase 3,15.0,C_benign,0.5,0,,7.651210441068476e-05,0
1053,0,0.0009849476042253663,NCT03009981,Relapsed Prostate Cancer,abiraterone acetate,Phase 3,85.0,A_tox_tolerated,0.65,0,,0.0009849476042253663,0
1054,0,0.0014419729857539558,NCT03014167,filariasis,albendazole,Phase 3,35.0,C_benign,0.5,0,,0.0014419729857539558,0
1055,0,0.00020158854301169666,NCT03137303,COPD,albuterol,Phase 3,60.0,B_serious_chronic,0.6,0,,0.00020158854301169666,0
1056,0,3.2942785152279303e-05,NCT03185065,Multiple Sclerosis,amantadine,Phase 3,60.0,B_serious_chronic,0.6,0,,3.2942785152279303e-05,0
1057,0,0.0283038347419347,NCT02924285,Therapy of Premature Ventricular Contractions in Patients With Structural Heart Disease,amiodarone,Phase 3,60.0,B_serious_chronic,0.6,0,,0.0283038347419347,0
1058,0,0.0004695408698899664,NCT03009981,Relapsed Prostate Cancer,apalutamide,Phase 3,85.0,A_tox_tolerated,0.65,0,,0.0004695408698899664,0
1059,0,0.00035823156303661124,NCT02933697,Atrial Fibrillation; End-stage Kidney Disease,apixaban,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.00035823156303661124,0
1060,0,0.00010569285760355844,NCT03045406,With Cancer,apixaban,Phase 3,85.0,A_tox_tolerated,0.65,0,,0.00010569285760355844,0
1061,0,0.000857993959991543,NCT03080883,Secondary Cancer,apixaban,Phase 3,82.0,A_tox_tolerated,0.65,0,,0.000857993959991543,0
1062,0,0.0015783551893415425,NCT03123471,psoriasis,apremilast,Phase 3,25.0,C_benign,0.5,0,,0.0015783551893415425,0
1063,0,0.00013797089864608345,NCT03106779,Chronic Myelogenous Leukemia,asciminib,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.00013797089864608345,0
1064,0,0.023696637753766,NCT03179631,"Muscular Dystrophy, Duchenne; Muscular Dystrophies; Muscular Disorders, Atrophic; Muscular Diseases; Musculoskeletal Disease; Neuromuscular Diseases; Nervous System Diseases; Genetic Diseases, X-Linked; Genetic Diseases, Inborn",ataluren,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.023696637753766,0
1066,0,0.003880439560736148,NCT03268954,Participants With Higher-Risk Myelodysplastic Syndrome,azacitidine,Phase 3,85.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.003880439560736148,1
1067,0,0.0011611529452846396,NCT03334396,Atopic Dermatitis,baricitinib,Phase 3,20.0,C_benign,0.5,0,,0.0011611529452846396,0
1068,0,0.0011578334812544274,NCT03334422,Atopic Dermatitis,baricitinib,Phase 3,20.0,C_benign,0.5,0,,0.0011578334812544274,0
1069,0,0.0023269595358692036,NCT03337308,Hyperlipidemias,bempedoic acid,Phase 3,38.0,C_benign,0.5,0,,0.0023269595358692036,0
1070,0,0.004228523682092908,NCT03100318,hyperuricemia,benzbromarone,Phase 3,25.0,C_benign,0.5,0,,0.004228523682092908,0
1073,0,5.597075643698584e-05,NCT03287869,bipolar I disorder,brexpiprazole,Phase 3,52.0,B_serious_chronic,0.6,0,,5.597075643698584e-05,0
1074,0,3.506713519572458e-05,NCT03083665,epilepsy,brivaracetam,Phase 3,58.0,B_serious_chronic,0.6,0,,3.506713519572458e-05,0
1075,0,6.819510943669145e-05,NCT03250377,epilepsy,brivaracetam,Phase 3,58.0,B_serious_chronic,0.6,0,,6.819510943669145e-05,0
1077,0,0.0004676650143590884,NCT03027661,Pain,bupivacaine,Phase 3,15.0,C_benign,0.5,0,,0.0004676650143590884,0
1078,0,0.007567331560147479,NCT02526212,opioid use disorder,buprenorphine,Phase 3,45.0,B_serious_chronic,0.6,0,,0.007567331560147479,0
1079,0,0.012505423992561718,NCT03232346,opioid use disorder,buprenorphine,Phase 3,45.0,B_serious_chronic,0.6,0,,0.012505423992561718,0
1080,0,0.0002934553766186905,NCT03006705,Gastric Cancer,capecitabine,Phase 3,85.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.0002934553766186905,1
1081,0,0.38492399978420777,NCT03084939,Metastatic Breast Cancer,capecitabine,Phase 3,88.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.15,1
1082,0,9.933291387012762e-05,NCT03032380,Healthcare-associated Pneumonia (HCAP); Hospital Acquired Pneumonia (HAP); Ventilator Associated Pneumonia (VAP),cefiderocol,Phase 3,80.0,A_tox_tolerated,0.65,0,,9.933291387012762e-05,0
1083,0,0.00019105906756727392,NCT03269994,pancreatic cancer,cefoxitin,Phase 3,95.0,A_tox_tolerated,0.65,0,,0.00019105906756727392,0
1084,0,0.00040128221319936516,NCT03294395,gonorrhea,ceftriaxone,Phase 3,22.0,C_benign,0.5,0,,0.00040128221319936516,0
1085,0,8.406168488146859e-05,NCT03396588,neonatal abstinence syndrome,clonidine,Phase 3,40.0,B_serious_chronic,0.6,0,,8.406168488146859e-05,0
1086,0,0.04791490111672286,NCT02814916,Methicillin-Resistant Staphylococcus Aureus; Bacterial Infections; Staphylococcal Skin Infections,dalbavancin,Phase 3,65.0,B_serious_chronic,0.6,0,,0.04791490111672286,0
1087,0,0.00021193108092815616,NCT02984644,Type II; Diabetes,dapagliflozin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.00021193108092815616,0
1088,0,0.0005403106234799467,NCT03036124,Chronic Heart Failure With Reduced Ejection Fraction (HFrEF),dapagliflozin,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.0005403106234799467,0
1089,0,3.039632241820077e-05,NCT03036150,Chronic Kidney Disease,dapagliflozin,Phase 3,60.0,B_serious_chronic,0.6,0,,3.039632241820077e-05,0
1090,0,0.00040623193010321115,NCT03199053,Type 2 Diabetes Mellitus,dapagliflozin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.00040623193010321115,0
1091,0,2.4180653851140314e-05,NCT03029208,anemia,daprodustat,Phase 3,40.0,B_serious_chronic,0.6,0,,2.4180653851140314e-05,0
1092,0,8.278583559475306e-05,NCT03011905,"Brachial Plexus Block; Pain, Postoperative",dexamethasone,Phase 3,10.0,C_benign,0.5,0,,8.278583559475306e-05,0
1093,0,5.8910763747020925e-05,NCT03029234,Multiple Myeloma,dexamethasone,Phase 3,82.0,A_tox_tolerated,0.65,0,,5.8910763747020925e-05,0
1095,0,1.064477262960025e-05,NCT03158688,Multiple Myeloma,dexamethasone,Phase 3,82.0,A_tox_tolerated,0.65,0,,1.064477262960025e-05,0
1097,0,2.0737289151011465e-05,NCT03234972,Multiple Myeloma,dexamethasone,Phase 3,82.0,A_tox_tolerated,0.65,0,,2.0737289151011465e-05,0
1098,0,0.019210516389184713,NCT03001661,Induction of Labor Affected Fetus / Newborn,dinoprostone,Phase 3,45.0,B_serious_chronic,0.6,0,,0.019210516389184713,0
1099,0,0.005614030135323829,NCT03067597,cervical ripening,dinoprostone,Phase 3,8.0,C_benign,0.5,0,,0.005614030135323829,0
1100,0,0.0022283692488107554,NCT03067727,cervical ripening,dinoprostone,Phase 3,8.0,C_benign,0.5,0,,0.0022283692488107554,0
1101,0,0.00016176862257649618,NCT02976259,HIV infection,dolutegravir,Phase 3,62.0,B_serious_chronic,0.6,0,,0.00016176862257649618,0
1103,0,4.6766537622423765e-05,NCT03122262,HIV-1 infection,dolutegravir,Phase 3,62.0,B_serious_chronic,0.6,0,,4.6766537622423765e-05,0
1104,0,0.0001672365981102672,NCT03176693,pheochromocytoma and paraganglioma,doxazosin,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.0001672365981102672,0
1105,0,0.003974545303685862,NCT02798471,Venous Thromboembolism (VTE); Pulmonary Embolism; Deep Vein Thrombosis (DVT),edoxaban,Phase 3,76.0,A_tox_tolerated,0.65,0,,0.003974545303685862,0
