row_idx,y,p,NCT_ID,Disease,Drug_Clean,Phase,risk_tolerance,confidence_tier,tier_threshold,p_adj
1225,0,0.07825144875249804,NCT03351478,Type 2 Diabetes Mellitus,sotagliflozin,Phase 3,40.0,B_serious_chronic,0.6,0.07825144875249804
1226,0,0.72236075453928,NCT03260894,Renal Cell Carcinoma (RCC),sunitinib,Phase 3,80.0,A_tox_tolerated,0.65,0.72236075453928
1227,0,0.0023574893755845096,NCT03373201,insomnia,tasimelteon,Phase 3,15.0,C_benign,0.5,0.0023574893755845096
1228,0,0.005319026347937616,NCT03122262,HIV-1 infection,tenofovir alafenamide,Phase 3,62.0,B_serious_chronic,0.6,0.005319026347937616
1229,0,0.002465520432147783,NCT03277248,Multiple Sclerosis,teriflunomide,Phase 3,60.0,B_serious_chronic,0.6,0.002465520432147783
1230,0,0.00246526182396829,NCT03277261,Multiple Sclerosis,teriflunomide,Phase 3,60.0,B_serious_chronic,0.6,0.00246526182396829
1232,0,0.15557494763036603,NCT02997358,leiomyosarcoma,trabectedin,Phase 3,90.0,A_tox_tolerated,0.65,0.15557494763036603
1233,0,0.16117022175299953,NCT03290378,Pain Management,tramadol,Phase 3,15.0,C_benign,0.5,0.16117022175299953
1234,0,0.16426500234725516,NCT03395808,Pain Management,tramadol,Phase 3,15.0,C_benign,0.5,0.16426500234725516
1235,0,0.015130139427255985,NCT03191903,Osteoarthritis,triamcinolone hexacetonide,Phase 3,25.0,C_benign,0.5,0.015130139427255985
1236,0,0.015131862955894481,NCT03390036,Osteoarthritis,triamcinolone hexacetonide,Phase 3,25.0,C_benign,0.5,0.015131862955894481
1237,0,0.005108323585431895,NCT03118297,contraception,ulipristal acetate,Phase 3,5.0,C_benign,0.5,0.005108323585431895
1238,0,0.00816045891709718,NCT03086343,Rheumatoid Arthritis,upadacitinib,Phase 3,58.0,B_serious_chronic,0.6,0.00816045891709718
1239,0,0.1327061116642662,NCT03104374,Psoriatic Arthritis,upadacitinib,Phase 3,55.0,B_serious_chronic,0.6,0.1327061116642662
1240,0,0.13238771874580485,NCT03104400,Psoriatic Arthritis,upadacitinib,Phase 3,55.0,B_serious_chronic,0.6,0.13238771874580485
1241,0,0.008343182091987256,NCT03345836,Crohn's disease,upadacitinib,Phase 3,55.0,B_serious_chronic,0.6,0.008343182091987256
1242,0,0.0083107438806445,NCT03345849,Crohn's disease,upadacitinib,Phase 3,55.0,B_serious_chronic,0.6,0.0083107438806445
1243,0,0.010069224444276914,NCT02957786,smoking cessation,varenicline,Phase 3,30.0,C_benign,0.5,0.010069224444276914
1244,0,0.8827425909969628,NCT03262662,tobacco use disorder,varenicline,Phase 3,30.0,C_benign,0.5,0.8827425909969628
1245,0,0.3605682767718498,NCT02908672,Advanced Melanoma,vemurafenib,Phase 3,90.0,A_tox_tolerated,0.65,0.3605682767718498
1247,0,0.7912214971927963,NCT03112174,Cell Lymphoma,venetoclax,Phase 3,85.0,A_tox_tolerated,0.65,0.7912214971927963
1248,0,0.004411368161414808,NCT03108625,Major Depressive Disorder,vortioxetine,Phase 3,42.0,B_serious_chronic,0.6,0.004411368161414808
1250,0,0.01020529735778688,NCT03067441,Hypercholesterolemia,bempedoic acid,Phase 3,38.0,C_benign,0.5,0.01020529735778688
1251,0,0.0019680014052567254,NCT03275285,Multiple Myeloma,dexamethasone,Phase 3,82.0,A_tox_tolerated,0.65,0.0019680014052567254
1253,0,0.3995774224228606,NCT02851797,Duchenne muscular dystrophy,givinostat,Phase 3,80.0,A_tox_tolerated,0.65,0.3995774224228606
1254,0,0.19351831195484495,NCT02947347,Follicular Lymphoma,ibrutinib,Phase 3,68.0,B_serious_chronic,0.6,0.19351831195484495
1256,0,0.21452894736153943,NCT02502175,Medication-assisted Treatment of Opioid Use Disorder,methadone,Phase 3,55.0,B_serious_chronic,0.6,0.21452894736153943
1257,0,0.9912030582010362,NCT02987543,Prostate Cancer,olaparib,Phase 3,72.0,A_tox_tolerated,0.65,0.9912030582010362
1258,0,0.3194870942427231,NCT02629042,Pulpitis,prednisolone,Phase 3,8.0,C_benign,0.5,0.3194870942427231
1259,0,0.49133354127305806,NCT03043157,Muscle Relaxation,rocuronium,Phase 3,15.0,C_benign,0.5,0.49133354127305806
1260,0,0.018034042133339277,NCT02964936,chronic kidney disease,roxadustat,Phase 3,62.0,B_serious_chronic,0.6,0.018034042133339277
1261,0,0.01858975191424963,NCT02988973,chronic kidney disease,roxadustat,Phase 3,62.0,B_serious_chronic,0.6,0.01858975191424963
1262,0,0.0733870077644726,NCT03131713,Non-melanoma Skin Cancer,acetaminophen,Phase 3,40.0,B_serious_chronic,0.6,0.0733870077644726
1263,0,0.4208903895438857,NCT02885636,Congestive heart failure,albuterol,Phase 3,80.0,A_tox_tolerated,0.65,0.4208903895438857
1265,0,0.004068676517032954,NCT02935530,venous thromboembolism,argatroban,Phase 3,72.0,A_tox_tolerated,0.65,0.004068676517032954
1266,0,0.12048769894339299,NCT02662569,Diabetes,atorvastatin,Phase 3,40.0,B_serious_chronic,0.6,0.12048769894339299
1268,0,0.5396886152193747,NCT03433196,Hypercholesterolemia in Coronaory Heart Disease,atorvastatin,Phase 3,58.0,B_serious_chronic,0.6,0.5396886152193747
1269,0,0.3854297032180231,NCT02870478,Myopia,atropine,Phase 3,8.0,C_benign,0.5,0.3854297032180231
1271,0,0.629336210529243,NCT03001076,Hypercholesterolemia; Atherosclerosis; Statin Adverse Reaction,bempedoic acid,Phase 3,45.0,B_serious_chronic,0.6,0.629336210529243
1272,0,0.3100212598730016,NCT02604173,Acute Mountain Sickness,budesonide,Phase 3,25.0,C_benign,0.5,0.3100212598730016
1273,0,0.006995035872657529,NCT02949674,Pain,bupivacaine,Phase 3,15.0,C_benign,0.5,0.006995035872657529
1274,0,0.0233502487878265,NCT02634788,Pain,buprenorphine,Phase 3,15.0,C_benign,0.5,0.0233502487878265
1275,0,0.010654876191454532,NCT02741791,Major Depressive Disorder,bupropion,Phase 3,42.0,B_serious_chronic,0.6,0.010654876191454532
1277,0,0.0406795151144951,NCT02820987,Septic Shock,cefepime,Phase 3,85.0,A_tox_tolerated,0.65,0.0406795151144951
1278,0,0.3806739267974943,NCT02514278,Organ Preservation in Rectal Cancer,capecitabine,Phase 3,80.0,A_tox_tolerated,0.65,0.3806739267974943
1279,0,0.3804167410375349,NCT02551237,Advanced Rectal Carcinoma,capecitabine,Phase 3,85.0,A_tox_tolerated,0.65,0.3804167410375349
1280,0,0.02405295278211641,NCT02700815,Acute Pain,capsaicin,Phase 3,10.0,C_benign,0.5,0.02405295278211641
1281,0,0.19723618803519155,NCT02670538,Treatment of the Depressive Episode in Participants With Bipolar I Disorder,cariprazine,Phase 3,55.0,B_serious_chronic,0.6,0.19723618803519155
1282,0,0.37776680913043525,NCT02670551,Depression,cariprazine,Phase 3,40.0,B_serious_chronic,0.6,0.37776680913043525
1283,0,0.012750202255271325,NCT02714595,Sepsis,cefiderocol,Phase 3,82.0,A_tox_tolerated,0.65,0.012750202255271325
1284,0,0.007473850073273347,NCT02659033,bacterial infection,cefotaxime,Phase 3,50.0,B_serious_chronic,0.6,0.007473850073273347
1285,0,0.002955082038860346,NCT02688400,Osteoarthritis,celecoxib,Phase 3,25.0,C_benign,0.5,0.002955082038860346
1287,0,0.0030992915547447763,NCT02725411,Low Back Pain,celecoxib,Phase 3,18.0,C_benign,0.5,0.0030992915547447763
1288,0,0.015583993049056732,NCT02754765,"Tuberculosis, Multidrug-Resistant; Infection, Bacterial; Pulmonary Tuberculoses",clofazimine,Phase 3,80.0,A_tox_tolerated,0.65,0.015583993049056732
1289,0,0.004923718695960933,NCT02655965,Locoregional Analgesia in Breast Surgery,clonidine,Phase 3,12.0,C_benign,0.5,0.004923718695960933
1291,0,0.015075051447490884,NCT02737501,Anaplastic Lymphoma,crizotinib,Phase 3,85.0,A_tox_tolerated,0.65,0.015075051447490884
1292,0,0.4923438426063864,NCT02913326,Thromboembolism,dabigatran etexilate,Phase 3,72.0,A_tox_tolerated,0.65,0.4923438426063864
1293,0,0.016548057634231263,NCT02681094,Type 2 Diabetes,dapagliflozin,Phase 3,40.0,B_serious_chronic,0.6,0.016548057634231263
1295,0,0.003415468904519625,NCT02876835,anemia,daprodustat,Phase 3,40.0,B_serious_chronic,0.6,0.003415468904519625
1296,0,0.44463774221929553,NCT02879305,aspergillosis,daprodustat,Phase 3,78.0,A_tox_tolerated,0.65,0.44463774221929553
1297,0,0.008465352779004865,NCT02634008,hepatitis C virus infection,dasabuvir,Phase 3,60.0,B_serious_chronic,0.6,0.008465352779004865
1298,0,0.13200676765741076,NCT02679573,Community Acquired Bacterial Pneumonia,delafloxacin,Phase 3,60.0,B_serious_chronic,0.6,0.13200676765741076
1299,0,0.037541607564495406,NCT02754765,"Tuberculosis, Multidrug-Resistant; Infection, Bacterial; Pulmonary Tuberculoses",delamanid,Phase 3,80.0,A_tox_tolerated,0.65,0.037541607564495406
1300,0,0.011675864927797774,NCT02698514,"Anesthesia, General",desflurane,Phase 3,15.0,C_benign,0.5,0.011675864927797774
1301,0,0.008519714430859282,NCT02830243,Anesthesia,desflurane,Phase 3,15.0,C_benign,0.5,0.008519714430859282
1302,0,0.008519714430859282,NCT02872389,Anesthesia,desflurane,Phase 3,15.0,C_benign,0.5,0.008519714430859282
1303,0,0.1945085862572403,NCT02121262,Macular Edema,dexamethasone,Phase 3,25.0,C_benign,0.5,0.1945085862572403
1304,0,0.19447356276274547,NCT02767219,Glaucoma,dexamethasone,Phase 3,28.0,C_benign,0.5,0.19447356276274547
1305,0,0.025673762558806955,NCT02794441,Migraine,dexamethasone,Phase 3,20.0,C_benign,0.5,0.025673762558806955
1306,0,0.001971024899441165,NCT02811978,Multiple Myeloma,dexamethasone,Phase 3,82.0,A_tox_tolerated,0.65,0.001971024899441165
1307,0,0.19555211599995842,NCT02904538,Pain Management After Surgery,dexamethasone,Phase 3,8.0,C_benign,0.5,0.19555211599995842
1309,0,0.004063692808393049,NCT02700815,Acute Pain,diclofenac,Phase 3,10.0,C_benign,0.5,0.004063692808393049
1311,0,0.2816628951078831,NCT02900378,Chronic Heart Failure With Reduced Ejection Fraction,enalapril,Phase 3,80.0,A_tox_tolerated,0.65,0.2816628951078831
1312,0,0.7662188434481022,NCT02677896,Prostate Cancer,enzalutamide,Phase 3,72.0,A_tox_tolerated,0.65,0.7662188434481022
1313,0,0.004331711484424039,NCT02890173,Essential Hypertension,eplerenone,Phase 3,40.0,B_serious_chronic,0.6,0.004331711484424039
1314,0,0.17803822080964826,NCT02784704,Complicated Intra-abdominal Infections; Complicated Appendicitis,eravacycline,Phase 3,65.0,B_serious_chronic,0.6,0.17803822080964826
1315,0,0.4490327628698695,NCT02995694,Atrophic Vaginitis,estradiol,Phase 3,8.0,C_benign,0.5,0.4490327628698695
1317,0,0.8049720627990771,NCT02763579,Lung Cancer,etoposide,Phase 3,90.0,A_tox_tolerated,0.65,0.8049720627990771
1318,0,0.011304189405501885,NCT02634580,Hypercholesterolemia,ezetimibe,Phase 3,38.0,C_benign,0.5,0.011304189405501885
1319,0,0.5971372474608511,NCT02748057,Hypercholesterolemia; Familial Hypercholesterolemia,ezetimibe,Phase 3,48.0,B_serious_chronic,0.6,0.5971372474608511
1320,0,0.011295033870025128,NCT02749994,Hypercholesterolemia,ezetimibe,Phase 3,38.0,C_benign,0.5,0.011295033870025128
1321,0,0.22004511078618022,NCT02823353,primary biliary cirrhosis,fenofibrate,Phase 3,65.0,B_serious_chronic,0.6,0.22004511078618022
1322,0,0.21825527156170255,NCT03001817,severe hypertriglyceridemia,fenofibrate,Phase 3,50.0,B_serious_chronic,0.6,0.21825527156170255
1323,0,0.2182484693511718,NCT03011450,severe hypertriglyceridemia,fenofibrate,Phase 3,50.0,B_serious_chronic,0.6,0.2182484693511718
1324,0,0.003594560963817317,NCT02880540,Obesity,fentanyl,Phase 3,35.0,C_benign,0.5,0.003594560963817317
1325,0,0.7865435545357081,NCT03025789,"Trypanosomiasis, African; Sleeping Sickness; Trypanosomiasis; Gambian",fexinidazole,Phase 3,92.0,A_tox_tolerated,0.65,0.7865435545357081
1326,0,0.011821422487190448,NCT02873936,Rheumatoid Arthritis,filgotinib,Phase 3,58.0,B_serious_chronic,0.6,0.011821422487190448
1327,0,0.01068746678987642,NCT02886728,Rheumatoid Arthritis,filgotinib,Phase 3,58.0,B_serious_chronic,0.6,0.01068746678987642
1328,0,0.01245033041658239,NCT02889796,Rheumatoid Arthritis,filgotinib,Phase 3,58.0,B_serious_chronic,0.6,0.01245033041658239
1329,0,0.011447376136614618,NCT02914522,ulcerative colitis,filgotinib,Phase 3,50.0,B_serious_chronic,0.6,0.011447376136614618
1330,0,0.011763115784727707,NCT02914561,Crohn's disease,filgotinib,Phase 3,55.0,B_serious_chronic,0.6,0.011763115784727707
1331,0,0.5301867141085272,NCT03004469,androgenetic alopecia,finasteride,Phase 3,6.0,C_benign,0.5,0.5301867141085272
1332,0,0.3245955473064572,NCT02751632,Psychotic Disorders; Personality Disorders; Clinical High Risk,fluoxetine,Phase 3,58.0,B_serious_chronic,0.6,0.3245955473064572
1333,0,0.5252106292045475,NCT02980133,asthma,fluticasone propionate,Phase 3,42.0,B_serious_chronic,0.6,0.5252106292045475
1334,0,0.17394477432571076,NCT02695771,Urinary Bladder Neoplasms,gemcitabine,Phase 3,78.0,A_tox_tolerated,0.65,0.17394477432571076
1335,0,0.17427147890009792,NCT02807636,Metastatic Urothelial Carcinoma,gemcitabine,Phase 3,90.0,A_tox_tolerated,0.65,0.17427147890009792
1337,0,0.17228313363127448,NCT02993731,"Carcinoma, Pancreatic Ductal",gemcitabine,Phase 3,95.0,A_tox_tolerated,0.65,0.17228313363127448
1338,0,0.004233604028692129,NCT02769481,Type 2 Diabetes,glimepiride,Phase 3,40.0,B_serious_chronic,0.6,0.004233604028692129
1339,0,0.46931357158832865,NCT03062280,Congenital Adrenal Hyperplasia,hydrocortisone,Phase 3,50.0,B_serious_chronic,0.6,0.46931357158832865
1340,0,0.20913369592441974,NCT02950051,Previously Untreated Chronic Lymphocytic Leukemia,ibrutinib,Phase 3,70.0,A_tox_tolerated,0.65,0.20913369592441974
1341,0,0.1306419008272906,NCT03022253,Patent Ductus Arteriosus,ibuprofen,Phase 3,55.0,B_serious_chronic,0.6,0.1306419008272906
1342,0,0.2952039366386865,NCT02597361,"Ehlers-Danlos Syndrome, Vascular Type",irbesartan,Phase 3,78.0,A_tox_tolerated,0.65,0.2952039366386865
1343,0,0.33770814582743364,NCT02980016,Tuberculosis; HIV,isoniazid,Phase 3,78.0,A_tox_tolerated,0.65,0.33770814582743364
1344,0,0.3681273956725476,NCT02934698,cystic fibrosis,ivacaftor,Phase 3,68.0,B_serious_chronic,0.6,0.3681273956725476
1345,0,0.07039923762473843,NCT02778880,Pain; Traumatic Limb Injury,ketamine,Phase 3,25.0,C_benign,0.5,0.07039923762473843
1346,0,0.07091863317583051,NCT02927379,Abdominal Cancer,ketamine,Phase 3,85.0,A_tox_tolerated,0.65,0.07091863317583051
1348,0,0.23202873415469752,NCT02905045,Pain Relief,ketoprofen,Phase 3,15.0,C_benign,0.5,0.23202873415469752
1349,0,0.23628166266044026,NCT02905058,Pain Relief,ketoprofen,Phase 3,15.0,C_benign,0.5,0.23628166266044026
1350,0,0.005064828594339765,NCT02582866,epilepsy,lacosamide,Phase 3,58.0,B_serious_chronic,0.6,0.005064828594339765
1351,0,0.013506011751099,NCT03419975,open-angle glaucoma,latanoprost,Phase 3,30.0,C_benign,0.5,0.013506011751099
1352,0,0.020351243973986355,NCT02705534,Cirrhosis,ledipasvir,Phase 3,80.0,A_tox_tolerated,0.65,0.020351243973986355
1353,0,0.025790834225496374,NCT02783729,insomnia,lemborexant,Phase 3,15.0,C_benign,0.5,0.025790834225496374
1354,0,0.008124651788788828,NCT02600923,Advanced Breast Cancer,letrozole,Phase 3,85.0,A_tox_tolerated,0.65,0.008124651788788828
1355,0,0.17286710798535282,NCT03241472,Infertility,letrozole,Phase 3,8.0,C_benign,0.5,0.17286710798535282
1356,0,0.07111210530420524,NCT02578368,gastric cancer,leucovorin,Phase 3,85.0,A_tox_tolerated,0.65,0.07111210530420524
1358,0,0.0027820757640649287,NCT02754765,"Tuberculosis, Multidrug-Resistant; Infection, Bacterial; Pulmonary Tuberculoses",linezolid,Phase 3,80.0,A_tox_tolerated,0.65,0.0027820757640649287
1359,0,0.01016179171633289,NCT02671383,HIV infection,lopinavir,Phase 3,62.0,B_serious_chronic,0.6,0.01016179171633289
1360,0,0.003991198462831446,NCT02651155,constipation,lubiprostone,Phase 3,8.0,C_benign,0.5,0.003991198462831446
1361,0,0.119794157479488,NCT02695719,chronic idiopathic constipation,lubiprostone,Phase 3,12.0,C_benign,0.5,0.119794157479488
1362,0,0.003991198462831446,NCT02729909,constipation,lubiprostone,Phase 3,8.0,C_benign,0.5,0.003991198462831446
1363,0,0.27048884087187636,NCT02766777,functional constipation,lubiprostone,Phase 3,8.0,C_benign,0.5,0.27048884087187636
1364,0,0.09865310036902812,NCT02820987,Septic Shock,meropenem,Phase 3,85.0,A_tox_tolerated,0.65,0.09865310036902812
1365,0,0.25883081886573167,NCT02931539,Cytomegalovirus (CMV),maribavir,Phase 3,50.0,B_serious_chronic,0.6,0.25883081886573167
1366,0,0.4174534455685153,NCT02112578,Vertigo,meclizine,Phase 3,15.0,C_benign,0.5,0.4174534455685153
1367,0,0.0029434269146360937,NCT02386319,Anxiety,melatonin,Phase 3,20.0,C_benign,0.5,0.0029434269146360937
1368,0,0.07636893320656712,NCT02536417,Delirium,melatonin,Phase 3,45.0,B_serious_chronic,0.6,0.07636893320656712
1371,0,0.47719115789540095,NCT02752412,Type 2 Diabetes Mellitus,metformin,Phase 3,40.0,B_serious_chronic,0.6,0.47719115789540095
1372,0,0.46765678725974863,NCT02794792,Type 2 Diabetes Mellitus,metformin,Phase 3,40.0,B_serious_chronic,0.6,0.46765678725974863
1373,0,0.4728457255667771,NCT02831361,Type 2 Diabetes Mellitus,metformin,Phase 3,40.0,B_serious_chronic,0.6,0.4728457255667771
1374,0,0.4719639445798691,NCT02926950,Type 2 Diabetes Mellitus,metformin,Phase 3,40.0,B_serious_chronic,0.6,0.4719639445798691
1375,0,0.6304821063316652,NCT03320694,Management of Gestational Diabetes,metformin,Phase 3,40.0,B_serious_chronic,0.6,0.6304821063316652
1376,0,0.6310809393509695,NCT03792984,Polycystic Ovary Syndrome; Vitamin D Deficiency/Insufficiency,metformin,Phase 3,25.0,C_benign,0.5,0.6310809393509695
1377,0,0.007896752238171146,NCT02558010,Pain,methadone,Phase 3,15.0,C_benign,0.5,0.007896752238171146
1378,0,0.010798791876956737,NCT02831569,Pain,methocarbamol,Phase 3,15.0,C_benign,0.5,0.010798791876956737
1379,0,0.48202408446010836,NCT02634801,Plaque Psoriasis,methotrexate,Phase 3,35.0,C_benign,0.5,0.48202408446010836
1381,0,0.11328512079350468,NCT03148860,Psoriatic Arthritis,methotrexate,Phase 3,55.0,B_serious_chronic,0.6,0.11328512079350468
1382,0,0.0032596931550671338,NCT03332719,Rheumatoid Arthritis,methotrexate,Phase 3,58.0,B_serious_chronic,0.6,0.0032596931550671338
1383,0,0.20868370481239729,NCT02346201,Apathy,methylphenidate,Phase 3,10.0,C_benign,0.5,0.20868370481239729
1384,0,0.24039507418584946,NCT02650609,Chronic Subdural Hematomas,methylprednisolone,Phase 3,65.0,B_serious_chronic,0.6,0.24039507418584946
1385,0,0.22470085685609256,NCT02666703,Cardiopulmonary Bypass,methylprednisolone,Phase 3,60.0,B_serious_chronic,0.6,0.22470085685609256
1386,0,0.7760521914942655,NCT02887976,Prostate Cancer,methylprednisolone,Phase 3,72.0,A_tox_tolerated,0.65,0.7760521914942655
1387,0,0.23475370185601774,NCT02985229,medical abortion,mifepristone,Phase 3,15.0,C_benign,0.5,0.23475370185601774
1389,0,0.44415858935441105,NCT02751931,Neurogenic Detrusor Overactivity,mirabegron,Phase 3,30.0,C_benign,0.5,0.44415858935441105
1390,0,0.0035497949890976655,NCT02202967,anemia,misoprostol,Phase 3,40.0,B_serious_chronic,0.6,0.0035497949890976655
1391,0,0.32043524459611705,NCT02758340,Labor pain,misoprostol,Phase 3,15.0,C_benign,0.5,0.32043524459611705
1392,0,0.10094978939233709,NCT02985229,medical abortion,misoprostol,Phase 3,15.0,C_benign,0.5,0.10094978939233709
1393,0,0.1514130793373447,NCT02563327,Tuberculosis,moxifloxacin,Phase 3,68.0,B_serious_chronic,0.6,0.1514130793373447
1394,0,0.1512957572892914,NCT02754765,"Tuberculosis, Multidrug-Resistant; Infection, Bacterial; Pulmonary Tuberculoses",moxifloxacin,Phase 3,80.0,A_tox_tolerated,0.65,0.1512957572892914
1396,0,0.3737296212038749,NCT02652585,Alcoholism,naltrexone,Phase 3,40.0,B_serious_chronic,0.6,0.3737296212038749
1397,0,0.3738489484882404,NCT02696434,Use in Conjunction With Buprenorphine in Adults With Opioid Use Disorder,naltrexone,Phase 3,55.0,B_serious_chronic,0.6,0.3738489484882404
1398,0,0.004304565854400089,NCT02521662,smoking cessation,nicotine,Phase 3,30.0,C_benign,0.5,0.004304565854400089
1399,0,0.3653067681978409,NCT02802345,Idiopathic Pulmonary Fibrosis,nintedanib,Phase 3,88.0,A_tox_tolerated,0.65,0.3653067681978409
1400,0,0.003773365962101649,NCT03215797,hypotension,norepinephrine,Phase 3,40.0,B_serious_chronic,0.6,0.003773365962101649
1401,0,0.002389792806551494,NCT02694328,Schizophrenia,olanzapine,Phase 3,62.0,B_serious_chronic,0.6,0.002389792806551494
1402,0,0.2770130749202392,NCT02861859,Breast Cancer,olanzapine,Phase 3,75.0,A_tox_tolerated,0.65,0.2770130749202392
1403,0,0.010095763216044884,NCT02815709,pain,oliceridine,Phase 3,20.0,C_benign,0.5,0.010095763216044884
1404,0,0.010095763216044884,NCT02820324,pain,oliceridine,Phase 3,20.0,C_benign,0.5,0.010095763216044884
1405,0,0.30079885448001864,NCT02877927,skin and soft tissue Staphylococcus aureus infection,omadacycline,Phase 3,45.0,B_serious_chronic,0.6,0.30079885448001864
1406,0,0.42450953325143564,NCT04140058,Hypotension; Nausea; Vomiting,ondansetron,Phase 3,25.0,C_benign,0.5,0.42450953325143564
1407,0,0.2174400566834575,NCT02638337,vaginal dryness,ospemifene,Phase 3,5.0,C_benign,0.5,0.2174400566834575
1408,0,0.8584343357587685,NCT02754882,Lung Cancer,paclitaxel,Phase 3,90.0,A_tox_tolerated,0.65,0.8584343357587685
