row_idx,y,p,NCT_ID,Disease,Drug_Clean,Phase,endpoint_physiology_score,disease_is_oncology,is_combination,is_surrogate_pass,is_onc_cytotoxic_mono,efficacy_surgical_pass,surgical_reason,is_offmech,effect_size_uncertainty,confidence_tier,p_cap,p_adj,floor_applied,cap_applied
844,0,0.3530704012422608,NCT03983980,plaque psoriasis,tapinarof,Phase 3,0,0,0,0,0,0,,0,45,low_confidence,0.3530704012422608,0.3530704012422608,0,0
846,0,0.2839137418008619,NCT03872232,Hypercholesterolemia; Hypertension,telmisartan,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,18,reliable,0.15,0.15,0,1
847,1,0.13073330418952683,NCT02938923,hip fracture,testosterone,Phase 3,-1,0,0,0,0,0,,1,25,reliable,0.13073330418952683,0.5,1,0
848,1,0.5529150944194119,NCT03475342,Intrapartum - Moderate and Severe Anaemia,tranexamic acid,Phase 3,0,0,0,0,0,0,,0,29,reliable,0.5529150944194119,0.5529150944194119,0,0
849,0,0.04791104681811806,NCT03915860,acne vulgaris,trifarotene,Phase 3,0,0,0,0,0,0,,0,52,low_confidence,0.04791104681811806,0.04791104681811806,0,0
850,0,0.5354938827913157,NCT03725202,giant cell arteritis,upadacitinib,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.5354938827913157,0.5354938827913157,0,0
851,0,0.4141641120394646,NCT04169373,spondyloarthritis,upadacitinib,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.4141641120394646,0.4141641120394646,0,0
852,0,0.4703255326965318,NCT04102579,"Chorea, Huntington",valbenazine,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.4703255326965318,0.4703255326965318,0,0
856,0,0.01172365560647317,NCT03902080,overactive bladder,vibegron,Phase 3,0,0,0,0,0,0,,0,72,low_confidence,0.01172365560647317,0.01172365560647317,0,0
857,0,0.0015144198717687595,NCT04103450,overactive bladder,vibegron,Phase 3,0,0,0,0,0,0,,0,72,low_confidence,0.0015144198717687595,0.0015144198717687595,0,0
858,0,0.30019286111089954,NCT03979352,Type1 Diabetes Mellitus,empagliflozin,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,19,reliable,0.15,0.15,0,1
859,0,0.3673447436078526,NCT04003155,hot flashes,fezolinetant,Phase 3,0,0,0,0,0,0,,0,62,low_confidence,0.3673447436078526,0.3673447436078526,0,0
860,0,0.2796329831997652,NCT04003389,hot flashes,fezolinetant,Phase 3,0,0,0,0,0,0,,0,62,low_confidence,0.2796329831997652,0.2796329831997652,0,0
861,0,0.008196851633283774,NCT03349684,"Diabetes Mellitus, Type 2",acarbose,Phase 3,0,0,1,1,0,1,endpoint_surrogate_pass,0,19,reliable,0.008196851633283774,0.008196851633283774,0,1
862,0,0.0038359917120465853,NCT03554018,Low Back Pain,acetaminophen,Phase 3,0,0,0,0,0,0,,0,84,low_confidence,0.0038359917120465853,0.0038359917120465853,0,0
863,0,0.1721099206409931,NCT03584373,Nephrolithiasis,acetaminophen,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.1721099206409931,0.1721099206409931,0,0
864,0,0.1781758939172075,NCT04392362,supraventricular tachycardia,adenosine,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.1781758939172075,0.1781758939172075,0,0
865,0,0.3192809318551143,NCT03474276,acute malnutrition,albendazole,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.3192809318551143,0.3192809318551143,0,0
866,0,0.23877108210150597,NCT03439046,Breast Cancer,alpelisib,Phase 3,0,1,1,0,0,0,,0,22,reliable,0.23877108210150597,0.23877108210150597,0,0
867,0,0.003177120710238583,NCT05437224,pulmonary arterial hypertension,ambrisentan,Phase 3,1,0,0,0,0,0,,0,45,low_confidence,0.003177120710238583,0.003177120710238583,0,0
868,0,0.032100013268800215,NCT06416735,essential hypertension,amiloride,Phase 3,0,0,0,0,0,0,,0,18,reliable,0.032100013268800215,0.032100013268800215,0,0
869,0,0.001079179773858085,NCT03153150,"Intracranial Hemorrhages; Intracranial Hemorrhage, Hypertensive; Subarachnoid Hemorrhage; Subdural Hematoma; Intraventricular Hemorrhage; Atrial Fibrillation; Atrial Flutter; Small Vessel Cerebrovascular Disease; Microhaemorrhage",apixaban,Phase 3,0,0,1,0,0,0,,0,22,reliable,0.001079179773858085,0.001079179773858085,0,0
870,0,0.16056242769939236,NCT05208398,Left Ventricular Thrombus,apixaban,Phase 3,1,0,1,0,0,0,,0,22,reliable,0.16056242769939236,0.16056242769939236,0,0
871,0,0.13926331735231984,NCT03611751,psoriasis,apremilast,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,45,low_confidence,0.13926331735231984,0.13926331735231984,0,1
872,0,0.15719721849805882,NCT03624127,psoriasis,apremilast,Phase 3,0,0,0,0,0,0,,0,45,low_confidence,0.15719721849805882,0.15719721849805882,0,0
873,1,0.5805798241748288,NCT03491462,amyotrophic lateral sclerosis,arimoclomol,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.5805798241748288,0.5805798241748288,0,0
874,0,0.09979932368294223,NCT03700320,episodic migraine,atogepant,Phase 3,0,0,0,0,0,0,,0,78,low_confidence,0.09979932368294223,0.09979932368294223,0,0
875,0,0.4399924101917427,NCT03777059,episodic migraine,atogepant,Phase 3,0,0,0,0,0,0,,0,78,low_confidence,0.4399924101917427,0.4399924101917427,0,0
876,0,0.3232460485216007,NCT03415178,Hypercholesterolaemia,atorvastatin,Phase 3,0,0,0,0,0,0,,0,18,reliable,0.3232460485216007,0.3232460485216007,0,0
877,0,0.24191994197821196,NCT03334253,Myopia,atropine,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.24191994197821196,0.24191994197821196,0,0
878,0,0.6752305407478958,NCT03164473,Eosinophilic Granulomatosis With Polyangiitis,azathioprine,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.6752305407478958,0.6752305407478958,0,0
879,0,0.45843468676714627,NCT03334435,Atopic Dermatitis,baricitinib,Phase 3,0,0,0,0,0,0,,0,52,low_confidence,0.45843468676714627,0.45843468676714627,0,0
880,0,0.46031403197539483,NCT03428100,Atopic Dermatitis,baricitinib,Phase 3,0,0,0,0,0,0,,0,52,low_confidence,0.46031403197539483,0.46031403197539483,0,0
881,0,0.4339793903586697,NCT03435081,Atopic Dermatitis,baricitinib,Phase 3,0,0,0,0,0,0,,0,52,low_confidence,0.4339793903586697,0.4339793903586697,0,0
882,1,0.987957728036044,NCT03616964,Systemic Lupus Erythematosus,baricitinib,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.987957728036044,0.987957728036044,0,0
883,0,0.43226303353628914,NCT03733301,Atopic Dermatitis,baricitinib,Phase 3,0,0,0,0,0,0,,0,52,low_confidence,0.43226303353628914,0.43226303353628914,0,0
884,0,0.5724998259016584,NCT03773978,Juvenile Idiopathic Arthritis,baricitinib,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.5724998259016584,0.5724998259016584,0,0
886,1,0.32007337682349524,NCT03538691,Major Depressive Disorder,brexpiprazole,Phase 3,0,0,0,0,0,0,,0,90,low_confidence,0.32007337682349524,0.32007337682349524,0,0
887,0,0.36370664102731365,NCT03548584,Alzheimer disease,brexpiprazole,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.36370664102731365,0.36370664102731365,0,0
888,0,0.3782299584293543,NCT03594123,Alzheimer's disease biomarker measurement,brexpiprazole,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.3782299584293543,0.3782299584293543,0,0
889,0,0.08965831257567426,NCT03724942,Alzheimer disease,brexpiprazole,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.08965831257567426,0.08965831257567426,0,0
890,0,0.12319523031234152,NCT03737474,Major Depressive Disorder,brexpiprazole,Phase 3,0,0,0,0,0,0,,0,90,low_confidence,0.12319523031234152,0.12319523031234152,0,0
891,0,0.41716174619885826,NCT03615326,Gastric Neoplasms; Gastroesophageal Junction Adenocarcinoma,capecitabine,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,15,reliable,0.15,0.15,0,1
892,0,0.0020932186846903678,NCT03745170,Gastric Cancer,capecitabine,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,22,reliable,0.0020932186846903678,0.0020932186846903678,0,1
893,0,0.4654604251345102,NCT03777657,Junction Carcinoma,capecitabine,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,15,reliable,0.15,0.15,0,1
894,1,0.3425576174788786,NCT03573297,bipolar I disorder,cariprazine,Phase 3,0,0,0,0,0,0,,0,78,low_confidence,0.3425576174788786,0.3425576174788786,0,0
895,0,0.218737561122278,NCT03738215,Major Depressive Disorder,cariprazine,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,90,low_confidence,0.15,0.15,0,1
896,0,0.218737561122278,NCT03739203,Major Depressive Disorder,cariprazine,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,90,low_confidence,0.15,0.15,0,1
897,0,0.3325512289162532,NCT03678753,combined generalized and focal epilepsy,cenobamate,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.3325512289162532,0.3325512289162532,0,0
898,1,0.657061121269088,NCT03475225,drug-resistant epilepsy,vitamin D3,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.657061121269088,0.657061121269088,0,0
899,0,0.07423005308061122,NCT04476511,vitamin D deficiency,vitamin D3,Phase 3,0,0,0,0,0,0,,0,29,reliable,0.07423005308061122,0.07423005308061122,0,0
900,0,0.2558295846903996,NCT03299244,Secondary Hyperparathyroidism; Chronic Kidney Disease,cinacalcet,Phase 3,0,0,0,0,0,0,,0,29,reliable,0.2558295846903996,0.2558295846903996,0,0
902,1,0.3267591087679966,NCT03653832,critical illness,clonidine,Phase 3,0,0,1,0,0,0,,0,18,reliable,0.3267591087679966,0.3267591087679966,0,0
903,0,0.17962676088582658,NCT03357874,Acute Coronary Syndrome,clopidogrel,Phase 3,0,0,1,0,0,0,,0,22,reliable,0.17962676088582658,0.17962676088582658,0,0
904,1,0.9805678559534501,NCT03048825,ST Elevation Myocardial Infarction,colchicine,Phase 3,0,0,1,0,0,0,,0,22,reliable,0.9805678559534501,0.9805678559534501,0,0
905,1,0.8483066872844208,NCT03310125,atrial fibrillation,colchicine,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.8483066872844208,0.8483066872844208,0,0
907,0,0.3132836606386854,NCT03379727,Acute Myeloid Leukemia,cytarabine,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,24,reliable,0.15,0.15,0,1
908,0,0.004623328054341782,NCT03619213,Heart Failure With Preserved Ejection Fraction,dapagliflozin,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.004623328054341782,0.004623328054341782,0,0
910,0,0.012342049269354914,NCT03575104,insomnia,daridorexant,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,82,low_confidence,0.012342049269354914,0.012342049269354914,0,1
911,0,0.47003579039104154,NCT03100786,Tuberculosis; Tuberculous Meningitis; Drug-Induced Liver Injury,dexamethasone,Phase 3,0,0,0,0,0,0,,0,20,reliable,0.47003579039104154,0.47003579039104154,0,0
912,0,0.35106631886009837,NCT03396107,Cesarean Section Complications,dexamethasone,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.35106631886009837,0.35106631886009837,0,0
913,0,0.6247563174829798,NCT03555929,Hand Wound; Wrist Wound; Forearm Wound; Hand Fracture; Wrist Fracture; Forearm Fracture,dexamethasone,Phase 3,0,0,0,0,0,0,,0,25,reliable,0.6247563174829798,0.6247563174829798,0,0
914,0,0.20074324166123106,NCT03598426,Hypersensitivity Reactions,dexamethasone,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.20074324166123106,0.20074324166123106,0,0
915,0,0.263053336999492,NCT03718273,Atrial Fibrillation; Heart Diseases,digoxin,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.263053336999492,0.263053336999492,0,0
916,0,0.006198773669880556,NCT05761418,uterine fibroids,dinoprostone,Phase 3,0,0,1,0,0,0,,0,44,reliable,0.006198773669880556,0.006198773669880556,0,0
919,0,0.001269387244559812,NCT03153150,"Intracranial Hemorrhages; Intracranial Hemorrhage, Hypertensive; Subarachnoid Hemorrhage; Subdural Hematoma; Intraventricular Hemorrhage; Atrial Fibrillation; Atrial Flutter; Small Vessel Cerebrovascular Disease; Microhaemorrhage",edoxaban,Phase 3,0,0,1,0,0,0,,0,22,reliable,0.001269387244559812,0.001269387244559812,0,0
920,0,0.37197649890395884,NCT03395639,Cardiac Disease,edoxaban,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.37197649890395884,0.37197649890395884,0,0
921,0,0.05091503245489885,NCT03515096,Thrombocytopenia,eltrombopag,Phase 3,0,0,0,0,0,0,,0,29,reliable,0.05091503245489885,0.05091503245489885,0,0
922,1,0.001544933415717785,NCT03332212,Heart Failure,empagliflozin,Phase 3,-1,0,0,0,0,0,,1,40,reliable,0.001544933415717785,0.5,1,0
923,0,0.17642994737267054,NCT03429543,Diabetes,empagliflozin,Phase 3,0,0,1,1,0,1,endpoint_surrogate_pass,0,25,reliable,0.15,0.15,0,1
924,1,0.005752693697831926,NCT03448406,Heart Failure,empagliflozin,Phase 3,-1,0,0,0,0,0,,1,40,reliable,0.005752693697831926,0.5,1,0
925,1,0.00786629885612863,NCT03448419,Heart Failure,empagliflozin,Phase 3,-1,0,0,0,0,0,,1,40,reliable,0.00786629885612863,0.5,1,0
926,0,0.021668600871252063,NCT03434197,Osteoarthritis,esflurbiprofen,Phase 3,0,0,0,0,0,0,,0,80,low_confidence,0.021668600871252063,0.021668600871252063,0,0
927,0,0.5382135122800985,NCT03569475,Major Depressive Disorder,fluoxetine,Phase 3,0,0,0,0,0,0,,0,90,low_confidence,0.5382135122800985,0.5382135122800985,0,0
928,0,0.1410106297697768,NCT03591068,nasal polyps,fluticasone propionate,Phase 3,0,0,0,0,0,0,,0,42,reliable,0.1410106297697768,0.1410106297697768,0,0
929,0,0.4258452091038725,NCT03439046,Breast Cancer,fulvestrant,Phase 3,0,1,1,0,0,0,,0,22,reliable,0.4258452091038725,0.4258452091038725,0,0
930,0,0.0018210939504454363,NCT03296813,heart failure,furosemide,Phase 3,0,0,1,0,0,0,,0,40,reliable,0.0018210939504454363,0.0018210939504454363,0,0
931,0,0.6043104211420148,NCT03449134,chronic cough,gefapixant,Phase 3,0,0,0,0,0,0,,0,42,reliable,0.6043104211420148,0.6043104211420148,0,0
932,0,0.3885579854916664,NCT03696108,chronic cough,gefapixant,Phase 3,0,0,0,0,0,0,,0,42,reliable,0.3885579854916664,0.3885579854916664,0,0
933,0,0.2606909718583205,NCT03126435,Metastatic Pancreas Cancer; Locally Advanced Pancreatic Cancer; Pancreatic Adenocarcinoma,gemcitabine,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,15,reliable,0.15,0.15,0,1
934,0,0.4155256535147333,NCT03377491,Pancreas Adenocarcinoma,gemcitabine,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,15,reliable,0.15,0.15,0,1
935,0,0.3444242062749801,NCT03629925,NSCLC,gemcitabine,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,15,reliable,0.15,0.15,0,1
936,0,0.15274394178528639,NCT04613726,"Vomiting, Postoperative; Postoperative Complications; Hypotension",granisetron,Phase 3,0,0,1,0,0,0,,0,18,reliable,0.15274394178528639,0.15274394178528639,0,0
937,0,0.23160494531037962,NCT03509350,Sepsis,hydrocortisone,Phase 3,0,0,0,0,0,0,,0,20,reliable,0.23160494531037962,0.23160494531037962,0,0
939,0,0.3363268185291055,NCT03474679,Graft vs Host Disease,ibrutinib,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.3363268185291055,0.3363268185291055,0,0
940,0,0.45347357221417217,NCT03404518,"Outpatient Surgery; Pain, Postoperative",ibuprofen,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.45347357221417217,0.45347357221417217,0,0
941,0,0.4048122018658469,NCT03571737,Acute Musculoskeletal Disease; Sprains; Sprains and Strains; Injuries; Emergencies; Trauma; Acute Pain,ibuprofen,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.4048122018658469,0.4048122018658469,0,0
942,0,0.02709813751108519,NCT03729973,Sore Throat,ketamine,Phase 3,0,0,1,0,0,0,,0,81,low_confidence,0.02709813751108519,0.02709813751108519,0,0
943,0,0.5542796289458607,NCT03585374,Acute Traumatic Pain,ketoprofen,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.5542796289458607,0.5542796289458607,0,0
944,0,0.012758427568873937,NCT03485625,pain,ketorolac,Phase 3,0,0,1,0,0,0,,0,88,low_confidence,0.012758427568873937,0.012758427568873937,0,0
946,0,0.4460012833693387,NCT03517449,Advanced Endometrial Cancer,lenvatinib,Phase 3,0,1,1,0,0,0,,0,15,reliable,0.4460012833693387,0.4460012833693387,0,0
948,0,0.3229787249402334,NCT02912988,Subfertility,letrozole,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.3229787249402334,0.3229787249402334,0,0
949,0,0.22801467636379197,NCT03439046,Breast Cancer,letrozole,Phase 3,0,1,1,0,0,0,,0,22,reliable,0.22801467636379197,0.22801467636379197,0,0
950,0,0.05452816454569208,NCT03750786,Advanced Colorectal Cancer,leucovorin,Phase 3,0,1,0,0,0,0,,0,15,reliable,0.05452816454569208,0.05452816454569208,0,0
951,0,0.39195525834933387,NCT03898622,TSH Control in Patients With Chronic Kidney Disease,levothyroxine,Phase 3,0,0,0,0,0,0,,0,29,reliable,0.39195525834933387,0.39195525834933387,0,0
952,0,0.034644339652230835,NCT03729973,Sore Throat,lidocaine,Phase 3,0,0,1,0,0,0,,0,81,low_confidence,0.034644339652230835,0.034644339652230835,0,0
953,0,0.10407090050739362,NCT03429543,Diabetes,linagliptin,Phase 3,0,0,1,1,0,1,endpoint_surrogate_pass,0,25,reliable,0.10407090050739362,0.10407090050739362,0,1
955,0,0.6254815220275625,NCT03719313,Hepatitis Delta Virus,lonafarnib,Phase 3,0,0,1,0,0,0,,0,18,reliable,0.6254815220275625,0.6254815220275625,0,0
957,0,0.26336549048233115,NCT03505489,asthma,mannitol,Phase 3,0,0,1,0,0,0,,0,50,low_confidence,0.26336549048233115,0.26336549048233115,0,0
958,0,0.00594473652534706,NCT03529123,Type 2 Diabetes,metformin,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,25,reliable,0.00594473652534706,0.00594473652534706,0,1
959,0,0.04223162379063593,NCT03841591,Diabetes,metformin,Phase 3,0,0,0,0,0,0,,0,25,reliable,0.04223162379063593,0.04223162379063593,0,0
960,0,0.0015542031697808748,NCT05451147,Diabetes Mellitus,metformin,Phase 3,0,0,0,0,0,0,,0,19,reliable,0.0015542031697808748,0.0015542031697808748,0,0
961,0,0.11251587534243193,NCT03505489,asthma,methacholine,Phase 3,1,0,1,0,0,0,,0,50,low_confidence,0.11251587534243193,0.11251587534243193,0,0
962,0,0.33364894947646173,NCT03794505,Shoulder Arthritis,methylprednisolone acetate,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.33364894947646173,0.33364894947646173,0,0
963,0,0.6183412688118134,NCT03729362,late-onset Pompe disease,miglustat,Phase 3,-1,0,0,0,0,0,,1,32,reliable,0.6183412688118134,0.6183412688118134,1,0
965,0,0.004225763968709372,NCT05761418,uterine fibroids,misoprostol,Phase 3,0,0,1,0,0,0,,0,44,reliable,0.004225763968709372,0.004225763968709372,0,0
966,0,0.41089602776624873,NCT03825887,Mucositis Pain,nalbuphine,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.41089602776624873,0.41089602776624873,0,0
967,0,0.28082614072963924,NCT03542552,Placenta previa,nifedipine,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.28082614072963924,0.28082614072963924,0,0
969,1,0.22351492997179329,NCT03336619,Influenza,nitazoxanide,Phase 3,0,0,0,0,0,0,,0,18,reliable,0.22351492997179329,0.22351492997179329,0,0
970,1,0.232941075322075,NCT03605862,Enterovirus; Rhinovirus,nitazoxanide,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.232941075322075,0.232941075322075,0,0
971,0,0.4682315398535629,NCT03367572,Breast Cancer,olanzapine,Phase 3,0,1,1,0,0,0,,0,22,reliable,0.4682315398535629,0.4682315398535629,0,0
973,0,0.018078646586125534,NCT03286842,Metastatic Breast Cancer,olaparib,Phase 3,0,1,0,0,0,0,,0,15,reliable,0.018078646586125534,0.018078646586125534,0,0
974,0,0.3847438110481424,NCT03402841,Ovarian Cancer,olaparib,Phase 3,0,1,0,0,0,0,,0,22,reliable,0.3847438110481424,0.3847438110481424,0,0
975,1,0.4539661268641629,NCT03555188,IBS - Irritable Bowel Syndrome,ondansetron,Phase 3,0,0,0,0,0,0,,0,75,low_confidence,0.4539661268641629,0.4539661268641629,0,0
976,1,0.5156719024889368,NCT03440385,Crohn disease,ozanimod,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.5156719024889368,0.5156719024889368,0,0
977,0,0.32658893672478123,NCT03296163,Lung Cancer,paclitaxel,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,22,reliable,0.15,0.15,0,1
978,0,0.5809006195598814,NCT03337724,Breast Cancer,paclitaxel,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,22,reliable,0.15,0.15,0,1
979,0,0.20567967779485788,NCT03493854,Breast Cancer,paclitaxel,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,22,reliable,0.15,0.15,0,1
980,0,0.20773849026175725,NCT03556358,Breast Cancer,paclitaxel,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,22,reliable,0.15,0.15,0,1
981,0,0.04694279630718125,NCT03594747,Advanced Lung Cancer,paclitaxel,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,15,reliable,0.04694279630718125,0.04694279630718125,0,1
983,0,0.006981764209152044,NCT03635489,Primary Peritoneal Cancer,paclitaxel,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,15,reliable,0.006981764209152044,0.006981764209152044,0,1
984,0,0.5322176070958561,NCT03635567,Metastatic Cervical Cancer,paclitaxel,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,15,reliable,0.15,0.15,0,1
985,0,0.6871470160153532,NCT03866993,Lung Cancer,paclitaxel,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,22,reliable,0.15,0.15,0,1
986,0,0.5731221628723864,NCT03374800,"Gastrointestinal Hemorrhage (Clinically Important, Upper)",pantoprazole,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.5731221628723864,0.5731221628723864,0,0
988,0,0.006547096268220856,NCT03660059,Rheumatoid Arthritis,peficitinib,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,52,low_confidence,0.006547096268220856,0.006547096268220856,0,1
989,0,0.35329766944121266,NCT03607539,NSCLC,pemetrexed,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,15,reliable,0.15,0.15,0,1
990,0,0.26068361562404296,NCT03663205,Lung Cancer,pemetrexed,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,22,reliable,0.15,0.15,0,1
991,0,0.0018098081801322455,NCT03153150,"Intracranial Hemorrhages; Intracranial Hemorrhage, Hypertensive; Subarachnoid Hemorrhage; Subdural Hematoma; Intraventricular Hemorrhage; Atrial Fibrillation; Atrial Flutter; Small Vessel Cerebrovascular Disease; Microhaemorrhage",phenindione,Phase 3,0,0,1,0,0,0,,0,22,reliable,0.0018098081801322455,0.0018098081801322455,0,0
992,0,0.33433083280309284,NCT03575052,neuropsychiatric symptoms of neurodegenerative disease,pimavanserin,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.33433083280309284,0.33433083280309284,0,0
993,0,0.0907407341714129,NCT03623321,neuropsychiatric symptoms of neurodegenerative disease,pimavanserin,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.0907407341714129,0.0907407341714129,0,0
994,0,0.38620616016654497,NCT03367572,Breast Cancer,prochlorperazine,Phase 3,0,1,1,0,0,0,,0,22,reliable,0.38620616016654497,0.38620616016654497,0,0
995,0,0.1256864094355802,NCT01519154,sedation,propofol,Phase 3,0,0,0,0,0,0,,0,34,reliable,0.1256864094355802,0.1256864094355802,0,0
997,0,0.07457706636290799,NCT03779061,sedation,propofol,Phase 3,0,0,0,0,0,0,,0,34,reliable,0.07457706636290799,0.07457706636290799,0,0
