NCT_ID,Disease,y,p,p_adj,efficacy_surgical_pass
NCT02045862,Urinary Bladder Overactive; Overactive Bladder; Urgency Incontinence; Urinary Bladder Diseases\Urologic Diseases,0,0.49295682297101573,0.49295682297101573,0
NCT01972841,Urinary Bladder Overactive; Urinary Bladder Diseases\Urologic Diseases; Overactive Bladder; Urgency Incontinence,0,0.4823479460958854,0.4823479460958854,0
NCT01638000,"Urologic Diseases; Urinary Bladder, Overactive; Urinary Bladder Diseases",0,0.5420409552443539,0.5420409552443539,0
NCT01471444,Acute Myeloid Leukemia,0,0.3948217805182854,0.3948217805182854,0
NCT04121403,Multiple Sclerosis,0,0.03460443440079907,0.03460443440079907,0
NCT05469178,Lung Cancer,1,0.5410133690264597,0.5410133690264597,0
NCT03663205,Lung Cancer,0,0.32743123384033956,0.15,1
NCT02899299,Mesothelioma,0,0.17277445310113096,0.15,1
NCT03802240,NSCLC,0,0.24350532693931637,0.15,1
NCT03762018,Pleural Mesothelioma Malignant Advanced,0,0.212050568373734,0.15,1
NCT02393209,Lung Cancer,1,0.5546093628291077,0.5546093628291077,0
NCT01257828,cervical spondylotic myelopathy,1,0.7531197989105121,0.7531197989105121,0
NCT03347344,spinocerebellar ataxia type 2,1,0.6766865977317209,0.6766865977317209,0
NCT02752035,Acute Myeloid Leukemia,1,0.5128093392036025,0.5128093392036025,0
NCT03268954,Participants With Higher-Risk Myelodysplastic Syndrome,0,0.30582198189235393,0.30582198189235393,0
NCT03063203,Acute Myeloid Leukemia,1,0.5419079744016535,0.15,1
NCT02214407,MDS,1,0.12021833709390399,0.12021833709390399,0
NCT02487563,Thrombocytopenia; Hematologic Diseases,0,0.037777891690846034,0.037777891690846034,0
NCT01809743,coronary artery disease,0,0.0005774797272610758,0.0005774797272610758,0
NCT04392362,supraventricular tachycardia,0,0.1781758939172075,0.1781758939172075,0
NCT01602510,Bipolar Disorder,1,0.006954773410278087,0.006954773410278087,0
NCT01939561,Dystrophia Myotonica Type 1; Myotonia Congenita; Paramyotonia Congenita; Hyperkalemic Periodic Paralysis; Potassium-Aggravated Myotonia,0,0.3999684948291161,0.3999684948291161,0
NCT03110562,Multiple Myeloma,0,0.0010943402649132106,0.0010943402649132106,0
NCT02138786,Richter's Transformation,1,0.40475696002746053,0.40475696002746053,0
NCT04534725,in Cancer,0,0.0024659156525232264,0.0024659156525232264,0
NCT03893097,schistosomiasis,0,0.5527181502669742,0.5527181502669742,0
NCT01802333,Acute Myeloid Leukemia,1,0.9757749385929783,0.9757749385929783,0
NCT01728805,Cutaneous T-Cell Lymphoma,0,0.27201732555637426,0.27201732555637426,0
NCT01811459,Delirium,0,0.45771010156612046,0.45771010156612046,0
NCT03628391,Delirium; Critical Illness; Intensive Care Psychosis; Cognitive Impairment; Cognitive Decline,1,0.46926243579523896,0.46926243579523896,0
NCT01211522,Delirium; Impaired Cognition; Long Term Psychologic Disorders,0,0.03484457333170175,0.03484457333170175,0
NCT05690698,Hyperactive Delirium,0,0.3800414150665312,0.3800414150665312,0
NCT01862302,Postoperative Confusion,0,0.38579224054058303,0.38579224054058303,0
NCT01750541,Psychomotor Agitation,0,0.31322523795843943,0.31322523795843943,0
NCT06135415,actinic keratosis,0,0.00633573438410068,0.00633573438410068,0
NCT02771626,With Melanoma,1,0.4463208477877593,0.4463208477877593,0
NCT02555878,Ambulatory Cancer,1,0.601006563027631,0.601006563027631,0
NCT02833948,Aortic Valve Stenosis; Cardiovascular Diseases; Heart Valve Diseases; Ventricular Outflow Obstruction; Thrombosis,0,0.45771740153673274,0.45771740153673274,0
NCT01094886,"Arthritis; Osteoarthritis, Knee; Osteoarthritis, Hip; Thromboembolism",0,0.33253572323178743,0.33253572323178743,0
NCT01729871,Atrial Fibrillation,0,0.010240310550401062,0.010240310550401062,0
NCT03996772,Atrial Fibrillation; Intracerebral Hemorrhage,0,0.5423595128782764,0.5423595128782764,0
NCT03181386,Atrial Fibrillation; Periodontal Disease; Hemorrhage,0,0.15599320914578269,0.15599320914578269,0
NCT03702582,Atrial Fibrillation; Stroke; Bleeding,0,0.41930693064133095,0.41930693064133095,0
NCT04504032,COVID-19,1,0.9855721464863982,0.9855721464863982,0
NCT04569279,Cerebral Vein Thrombosis,0,0.22202322218893955,0.22202322218893955,0
NCT04324463,Coronavirus; Severe Acute Respiratory Syndrome,1,0.7246394012673923,0.7246394012673923,0
NCT02486445,Deep Venous Thrombosis,0,0.26383134686193166,0.26383134686193166,0
NCT03055026,Extended Antithrombotic Prophylaxis After Laparoscopic Surgery for Colorectal Cancer,0,0.441858341624358,0.441858341624358,0
NCT01877915,Heart Failure; Coronary Artery Disease,1,0.5052689906915836,0.5052689906915836,0
NCT03153150,"Intracranial Hemorrhages; Intracranial Hemorrhage, Hypertensive; Subarachnoid Hemorrhage; Subdural Hematoma; Intraventricular Hemorrhage; Atrial Fibrillation; Atrial Flutter; Small Vessel Cerebrovascular Disease; Microhaemorrhage",0,0.001272879278166826,0.001272879278166826,0
NCT02746185,Neoplasm; Venous Thromboembolism,0,0.42389042045041403,0.42389042045041403,0
NCT02926170,Patients With Antiphospholipid Syndrome,1,0.38180549051280244,0.38180549051280244,0
NCT02313909,Stroke,1,0.9850865827815184,0.9850865827815184,0
NCT01499953,Superficial Vein Thrombosis,0,0.4011558136752236,0.4011558136752236,0
NCT02123524,Symptomatic Superficial Vein Thrombosis,0,0.5966300990756149,0.5966300990756149,0
NCT02846532,Thrombosis,0,0.36722029358559755,0.36722029358559755,0
NCT02164578,Type 2 Diabetic Patients,0,0.44010866740546,0.44010866740546,0
NCT01431456,Venous Thromboembolism,0,0.013136180799526043,0.013136180799526043,0
NCT02165826,COPD,0,0.21771652120333945,0.21771652120333945,0
NCT01973998,Chronic Obstructive Pulmonary Disease,1,0.11337991759318838,0.11337991759318838,0
NCT04122547,bronchiectasis,0,0.35957614500302093,0.35957614500302093,0
NCT04800172,obesity,0,0.3985450305884048,0.15,1
NCT05369793,type 2 diabetes mellitus,0,0.0037624144913473738,0.0037624144913473738,1
NCT03902080,overactive bladder,0,0.0066057347566734325,0.0066057347566734325,0
NCT03106779,Chronic Myelogenous Leukemia,0,0.021867330398846814,0.021867330398846814,0
NCT04858425,Covid19,1,0.9597365921495733,0.9597365921495733,0
NCT04317430,Diabetic Nephropathies,0,0.1674106057755213,0.1674106057755213,0
NCT02914561,Crohn's disease,0,0.10842510440492067,0.10842510440492067,0
NCT03025308,Rheumatoid Arthritis,0,0.0038817577456765986,0.0038817577456765986,0
NCT02914522,ulcerative colitis,0,0.5705155999296581,0.5705155999296581,0
NCT00803023,fibromyalgia,0,0.9676532364958119,0.9676532364958119,0
NCT05682326,anemia,0,0.0013471571036985969,0.0013471571036985969,0
NCT02879305,aspergillosis,0,0.3004797062253802,0.3004797062253802,0
NCT04313153,anemia,0,0.002987899032360034,0.002987899032360034,0
NCT04707768,anemia of chronic kidney disease,0,0.0024008299636747903,0.0024008299636747903,0
NCT06754410,Lower Ureteric Stones,0,0.15339673018040564,0.15339673018040564,0
NCT01484119,seasonal allergic rhinitis,0,0.10978873454656062,0.10978873454656062,0
NCT01640535,perennial allergic rhinitis,0,0.0024017950321073354,0.0024017950321073354,0
NCT01563081,rhinitis,0,0.000995594333099581,0.000995594333099581,0
NCT01808131,gout,0,0.0017085385890866678,0.0017085385890866678,0
NCT05732454,"Atopic Dermatitis; Atopic Dermatitis, Unspecified; Eczema; Eczema, Atopic",1,0.5305882900757211,0.5305882900757211,0
NCT04173273,Crohn's Disease,1,0.776585246383246,0.776585246383246,0
NCT03996369,Ulcerative Colitis,0,0.6027612698657109,0.6027612698657109,0
NCT02700815,Acute Pain,0,0.0014875856844836013,0.0014875856844836013,0
NCT01456611,Osteo Arthritis of the Knee,0,0.2518412101105022,0.2518412101105022,0
NCT01510912,Osteoarthritis,0,0.003481939073232613,0.003481939073232613,0
NCT02476422,Post Operative Dental Pain,0,0.44981708567116946,0.44981708567116946,0
NCT01198145,With Cancer,1,0.018289219548941322,0.018289219548941322,0
NCT04478266,Advanced Breast Cancer,1,0.3982771348471347,0.3982771348471347,0
NCT02791230,transthyretin amyloid cardiomyopathy,0,0.172812410432854,0.172812410432854,0
NCT01435655,transthyretin amyloid polyneuropathy,0,0.3674453361114284,0.3674453361114284,0
NCT01140451,Cystic Fibrosis,0,0.17598786226900714,0.17598786226900714,0
NCT01557400,Duchenne Muscular Dystrophy; Becker Muscular Dystrophy; Dystrophinopathy,0,0.3029481300361636,0.3029481300361636,0
NCT03179631,"Muscular Dystrophy, Duchenne; Muscular Dystrophies; Muscular Disorders, Atrophic; Muscular Diseases; Musculoskeletal Disease; Neuromuscular Diseases; Nervous System Diseases; Genetic Diseases, X-Linked; Genetic Diseases, Inborn",0,0.6996210787800949,0.6996210787800949,0
NCT01826487,"Muscular Dystrophy, Duchenne; Muscular Dystrophies; Muscular Disorders, Atrophic; Muscular Diseases; Musculoskeletal Diseases; Neuromuscular Diseases; Nervous System Diseases; Genetic Diseases, X-Linked; Genetic Diseases, Inborn",1,0.6954380008959214,0.6954380008959214,0
NCT03682055,Nasopharyngeal Carcinoma,1,0.09904746872838431,0.09904746872838431,0
NCT03890120,Primary Sclerosing Cholangitis,1,0.6851894915185938,0.6851894915185938,0
NCT03149809,Urinary Symptoms in Parkinson Disease,0,0.28039720806393714,0.28039720806393714,0
NCT01767519,overactive bladder,0,0.005102205621962895,0.005102205621962895,0
NCT03088670,"Diabetes Mellitus, Type 2",0,0.0006151270321840709,0.0006151270321840709,1
NCT05568225,"Very Low Risk, Low Risk, or Intermediate Risk MDS Per IPSS-R",1,0.7247420826845135,0.7247420826845135,0
NCT01924533,Advanced Gastric Cancer,0,0.004786082666343764,0.004786082666343764,0
NCT02282020,Breast Cancer,0,0.3253670158111569,0.3253670158111569,0
NCT03286842,Metastatic Breast Cancer,0,0.018078646586125534,0.018078646586125534,0
NCT04456699,Metastatic Colorectal Cancer,1,0.86261663976801,0.86261663976801,0
NCT03402841,Ovarian Cancer,0,0.3970953732836609,0.3970953732836609,0
NCT02184195,Pancreatic Cancer,0,0.5150601768090122,0.5150601768090122,0
NCT03834519,Prostate Cancer,0,0.2795302298140279,0.2795302298140279,0
NCT03273153,Advanced BRAFV600 Wild-type Melanoma,1,0.43604267287885623,0.43604267287885623,0
NCT03853798,pyruvate kinase deficiency,0,0.44229127213729524,0.44229127213729524,0
NCT03043820,schizophrenia,0,0.8328092960139118,0.8328092960139118,0
NCT02465255,Acute Abdominal Pain,0,0.38638930656788195,0.38638930656788195,0
NCT04133623,Acute Pain Due to Trauma,0,0.6937285875235325,0.6937285875235325,0
NCT04429022,"Pain, Postoperative",0,0.0022517024919086665,0.0022517024919086665,0
NCT04246541,Postoperative Pain,0,0.0008546796229308023,0.0008546796229308023,0
NCT03485625,pain,0,0.012758427568873937,0.012758427568873937,0
NCT03967847,rotator cuff tear,0,0.2613005656220759,0.2613005656220759,0
NCT05291598,total hip arthroplasty,0,0.011010866616428009,0.011010866616428009,0
NCT02617017,Parkinson' Disease,1,0.6516454795772656,0.6516454795772656,0
NCT05430217,Vertigo; Autonomic Dysfunction,0,0.6417113149075752,0.6417113149075752,0
NCT02203253,Neoplasms,0,0.340297327368691,0.340297327368691,0
NCT06146478,Transfusion-dependent Beta-Thalassemia,0,0.23436467256351587,0.23436467256351587,0
NCT02323529,tyrosinemia type I,0,0.515984235048321,0.515984235048321,0
NCT01856712,Alcohol Dependence,0,0.21733764308829678,0.21733764308829678,0
NCT05458609,Alcohol Use Disorder,0,0.19883125561616305,0.19883125561616305,0
NCT02652585,Alcoholism,0,0.48258587535593656,0.48258587535593656,0
NCT01625091,HIV Infection,1,0.4408246966364297,0.4408246966364297,0
NCT02696434,Use in Conjunction With Buprenorphine in Adults With Opioid Use Disorder,0,0.4353461340316619,0.4353461340316619,0
NCT02266030,coronary artery disease,0,0.001440576291061217,0.001440576291061217,0
NCT02087007,vasospastic angina,0,0.004913935492218528,0.004913935492218528,0
NCT01870024,Status Epilepticus; Epilepsy,0,0.10194622505845272,0.10194622505845272,0
NCT01211522,Delirium; Impaired Cognition; Long Term Psychologic Disorders,0,0.15014625318668032,0.15014625318668032,0
NCT01244191,Lung Cancer,1,0.8384268748217014,0.8384268748217014,0
NCT01055067,Non-CNS Germ Cell Tumors (Seminomas and Nonseminomas),1,0.5650799871001221,0.5650799871001221,0
NCT01960075,Benzodiazepine Refractory Status Epilepticus,0,0.00389601034353749,0.00389601034353749,0
NCT01870024,Status Epilepticus; Epilepsy,0,0.09574313222194958,0.09574313222194958,0
NCT01901003,Perioperative Anxiety,0,0.3594736446425671,0.3594736446425671,0
NCT01827293,Peripheral Vertigo.,0,0.020487804101194943,0.020487804101194943,0
NCT02239380,Status Epilepticus,0,0.19287627607449384,0.19287627607449384,0
NCT05763875,Hypercholesterolemia,0,0.02723636021889636,0.02723636021889636,0
NCT02748057,Hypercholesterolemia; Familial Hypercholesterolemia,0,0.20783285396563897,0.20783285396563897,0
NCT01763827,Hyperlipidemia,0,0.03608512351098896,0.03608512351098896,1
NCT03337308,Hyperlipidemias,0,0.026470454249169422,0.026470454249169422,1
NCT01849068,Metabolic Syndrome X,0,0.5491871293502852,0.5491871293502852,0
NCT02937285,Multiple Sclerosis,0,0.07713940930746394,0.07713940930746394,0
NCT01758640,Anticoagulation in Pregnancy,0,0.04079318844510289,0.04079318844510289,0
NCT03153150,"Intracranial Hemorrhages; Intracranial Hemorrhage, Hypertensive; Subarachnoid Hemorrhage; Subdural Hematoma; Intraventricular Hemorrhage; Atrial Fibrillation; Atrial Flutter; Small Vessel Cerebrovascular Disease; Microhaemorrhage",0,0.0018098081801322455,0.0018098081801322455,0
NCT01290939,glioblastoma multiforme,0,0.2338452541053715,0.2338452541053715,0
NCT03149679,Colorectal Cancer,1,0.5631264387803616,0.5631264387803616,0
NCT01287741,Diffuse Large B-Cell Lymphoma,0,0.5769018826741406,0.5769018826741406,0
NCT04312048,pain,0,0.008930732175937107,0.008930732175937107,0
NCT02789033,diabetic foot ulcer,0,0.0486679292860574,0.0486679292860574,0
NCT02699385,Gastroenteritis,1,0.5760703761036556,0.5760703761036556,0
NCT02135419,Anal Cancer,0,0.010918903850136077,0.010918903850136077,0
NCT02059499,Anal Intraepithelial Neoplasia; High-grade Squamous Intraepithelial Lesion; HIV Infection,0,0.0531488519430127,0.0531488519430127,0
NCT03143153,Esophageal Cancer,0,0.009657750734870161,0.009657750734870161,1
NCT05182476,Schizophrenia,1,0.6793057158448631,0.6793057158448631,0
NCT04537299,Covid19; SARS-CoV Infection,1,0.49697183067484635,0.49697183067484635,0
NCT03548584,Alzheimer disease,0,0.22668247680149395,0.22668247680149395,0
NCT03594123,Alzheimer's disease biomarker measurement,0,0.3782299584293543,0.3782299584293543,0
NCT04162522,Depression,0,0.039453549896852486,0.039453549896852486,0
NCT03538691,Major Depressive Disorder,1,0.16502998439664102,0.16502998439664102,0
NCT04124614,Post Traumatic Stress Disorder,0,0.16452874954085644,0.16452874954085644,0
NCT04258839,autism spectrum disorder,0,0.0038701771392077714,0.0038701771392077714,0
NCT03257865,bipolar I disorder,1,0.49856715753011244,0.15,1
NCT03874494,schizophrenia,0,0.1448991891075178,0.1448991891075178,0
NCT03534284,Insomnia; End Stage Renal Disease,1,0.5770568938745957,0.5770568938745957,0
NCT02086929,Major Depression,0,0.8590909320774903,0.8590909320774903,0
NCT01142258,Sleep Disorder,0,0.13952454160158378,0.13952454160158378,1
NCT01251393,cocaine dependence,0,0.44872022142838575,0.44872022142838575,0
NCT05170061,Hypertension,0,0.0063577503904786534,0.0063577503904786534,1
NCT01648634,cardiomyopathy,0,0.6643158553286845,0.15,1
NCT02207829,Chronic Obstructive Pulmonary Disease,0,0.0948897340683075,0.0948897340683075,0
NCT01197846,Bipolar Disorder,0,0.376552063668817,0.376552063668817,0
NCT01811459,Delirium,0,0.5644325921454703,0.5644325921454703,0
NCT02720198,Major Depressive Disorder,0,0.39826166301532384,0.39826166301532384,0
NCT02638337,vaginal dryness,0,0.6417595795609549,0.6417595795609549,0
NCT03505489,asthma,0,0.26336549048233115,0.26336549048233115,0
NCT01606787,renal cell carcinoma,0,0.347287508486399,0.347287508486399,0
NCT06846307,traumatic brain injury,0,0.017214863748550475,0.017214863748550475,0
NCT05794555,Cirrhosis,0,0.005620675228483226,0.005620675228483226,0
NCT05754996,hepatic encephalopathy,0,0.3664725510706223,0.3664725510706223,0
NCT05364190,Chronic Heart Failure; Acute Heart Failure; Diabetes Mellitus,0,0.2598599919459939,0.2598599919459939,0
NCT03594110,Chronic Kidney Disease,0,0.23213473229422724,0.23213473229422724,0
NCT03429543,Diabetes,0,0.17642994737267054,0.15,1
NCT02471963,Diabetes Mellitus Type 2,0,0.02035870272219916,0.02035870272219916,0
NCT02580591,"Diabetes Mellitus, Type 1",0,0.23133494508232136,0.15,1
NCT04157751,Heart Failure,0,0.007433378266357459,0.007433378266357459,0
NCT04509674,Myocardial Infarction,1,0.051377597128990295,0.051377597128990295,0
NCT05036317,Postprandial Hypoglycemia,1,0.4200256407063582,0.4200256407063582,0
NCT04345796,Tricuspid Regurgitation; Right Ventricular Dilatation,0,0.001249235772570178,0.001249235772570178,0
NCT02414958,Type 1 Diabetes Mellitus,0,0.0008083430569455607,0.0008083430569455607,1
NCT04233801,Type 2 Diabetes,0,0.028486954056967072,0.028486954056967072,0
NCT02863328,Type 2 Diabetes Mellitus,0,0.0060224536722681245,0.0060224536722681245,1
NCT03979352,Type1 Diabetes Mellitus,0,0.30019286111089954,0.15,1
NCT03151343,Type2 Diabetes Mellitus,1,0.4493281201430975,0.4493281201430975,0
NCT01188798,Graft-versus-host Disease,0,0.10530241581854734,0.10530241581854734,0
NCT02446418,Asthma,0,0.1772871820875934,0.1772871820875934,0
NCT01336608,COPD,0,0.12269921355890227,0.12269921355890227,0
NCT02105974,Chronic Obstructive Pulmonary Disease,0,0.18464769253606758,0.18464769253606758,0
NCT01181895,asthma,1,0.009172113953087941,0.009172113953087941,0
NCT01691885,chronic obstructive pulmonary disease,0,0.008970474350953881,0.008970474350953881,0
NCT02095990,melasma,0,0.4715384464314193,0.4715384464314193,0
NCT01097707,Benign Prostatic Hyperplasia,1,0.12142576711224244,0.12142576711224244,0
NCT03825887,Mucositis Pain,0,0.41089602776624873,0.41089602776624873,0
NCT01724528,Tumor Lysis Syndrome,0,0.39762981572615963,0.39762981572615963,0
NCT02017171,Type 1 Diabetes,1,0.11547595202732497,0.11547595202732497,0
NCT01987570,ankle sprain,0,0.010724968090510737,0.010724968090510737,0
NCT01101035,cardiovascular disease,0,0.6029282503576325,0.6029282503576325,0
NCT05586971,gout,0,0.008045211666147025,0.008045211666147025,0
NCT01320722,hypertension,1,0.7522501832680282,0.7522501832680282,0
NCT01092221,mania,0,0.014253614399061438,0.014253614399061438,0
NCT03599622,Granulomatous Colitis; Crohn's Disease; Crohn's Enteritis; Granulomatous Enteritis,1,0.33509197849023126,0.33509197849023126,0
NCT02978716,Triple-Negative Breast Neoplasms; Breast Neoplasm; Breast Cancer; Triple-Negative Breast Cancer,0,0.44116855164704705,0.44116855164704705,0
NCT04049097,Inclusion Body Myositis,1,0.5340309094845734,0.5340309094845734,0
NCT03491462,amyotrophic lateral sclerosis,1,0.5805798241748288,0.5805798241748288,0
NCT01146834,Multiple Myeloma,0,0.0014264787320473521,0.0014264787320473521,0
NCT01767714,Non-Hodgkin's Lymphoma,0,0.007701242682734836,0.007701242682734836,0
NCT02818738,Maintaining Remission After the First Flare of Steroid Sensitive Nephrotic Syndrome,0,0.5213948426855614,0.5213948426855614,0
NCT01694732,Chronic Obstructive Pulmonary Disease,0,0.4798150442312356,0.4798150442312356,0
NCT02460900,HIV infection,0,0.06626904909352359,0.06626904909352359,0
NCT01303861,Nicotine Dependence,0,0.002300106988458282,0.002300106988458282,0
NCT01756885,Smoking Among Cancer,0,0.3204530252958623,0.3204530252958623,0
NCT00943618,Smoking Cessation,0,0.0007008582243500196,0.0007008582243500196,0
NCT01509547,nicotine dependence,0,0.24812494643072971,0.24812494643072971,0
NCT04015414,smoking cessation,0,0.005816495531937055,0.005816495531937055,0
NCT04590404,tobacco use disorder,0,0.12056491958929912,0.12056491958929912,0
