ik14,rank,transcript,union_max,parent_score,metab_score
HWXVIOGONBBTBY,29,ENST00000216797,1.0,0,1.0
HWXVIOGONBBTBY,30,ENST00000375615,1.0,0,1.0
HWXVIOGONBBTBY,31,ENST00000538630,1.0,0,1.0
HWXVIOGONBBTBY,32,ENST00000343975,1.0,0,1.0
HWXVIOGONBBTBY,33,ENST00000566433,1.0,0,1.0
HWXVIOGONBBTBY,34,ENST00000262776,1.0,0,1.0
HWXVIOGONBBTBY,35,ENST00000675018,1.0,0,1.0
HWXVIOGONBBTBY,36,ENST00000334047,1.0,0,1.0
HWXVIOGONBBTBY,37,ENST00000312553,1.0,0,1.0
HWXVIOGONBBTBY,38,ENST00000408946,1.0,0,1.0
HWXVIOGONBBTBY,39,ENST00000696580,1.0,0,1.0
HWXVIOGONBBTBY,40,ENST00000377928,1.0,0,1.0
HWXVIOGONBBTBY,41,ENST00000700106,1.0,0,1.0
HWXVIOGONBBTBY,42,ENST00000688285,1.0,0,1.0
HWXVIOGONBBTBY,43,ENST00000553342,1.0,0,1.0
HWXVIOGONBBTBY,44,ENST00000584394,1.0,0,1.0
HWXVIOGONBBTBY,45,ENST00000601951,1.0,0,1.0
HWXVIOGONBBTBY,46,ENST00000454002,1.0,0,1.0
HWXVIOGONBBTBY,47,ENST00000675956,1.0,0,1.0
HWXVIOGONBBTBY,48,ENST00000244174,1.0,0,1.0
HWXVIOGONBBTBY,49,ENST00000491190,1.0,0,1.0
HYIMSNHJOBLJNT,0,ENST00000675784,1.0,0,1.0
HYIMSNHJOBLJNT,1,ENST00000481781,1.0,0,1.0
HYIMSNHJOBLJNT,2,ENST00000374837,1.0,0,1.0
HYIMSNHJOBLJNT,3,ENST00000339091,1.0,0,1.0
HYIMSNHJOBLJNT,4,ENST00000351486,1.0,0,1.0
HYIMSNHJOBLJNT,5,ENST00000465073,1.0,0,1.0
HYIMSNHJOBLJNT,6,ENST00000389568,1.0,0,1.0
HYIMSNHJOBLJNT,7,ENST00000685104,1.0,0,1.0
HYIMSNHJOBLJNT,8,ENST00000316752,1.0,0,1.0
HYIMSNHJOBLJNT,9,ENST00000295030,1.0,0,1.0
HYIMSNHJOBLJNT,10,ENST00000696899,1.0,0,1.0
HYIMSNHJOBLJNT,11,ENST00000376624,1.0,0,1.0
HYIMSNHJOBLJNT,12,ENST00000328381,1.0,0,1.0
HYIMSNHJOBLJNT,13,ENST00000381389,1.0,0,1.0
HYIMSNHJOBLJNT,14,ENST00000645063,1.0,0,1.0
HYIMSNHJOBLJNT,15,ENST00000699251,1.0,0,1.0
HYIMSNHJOBLJNT,16,ENST00000366592,1.0,0,1.0
HYIMSNHJOBLJNT,17,ENST00000643466,1.0,0,1.0
HYIMSNHJOBLJNT,18,ENST00000684074,1.0,0,1.0
HYIMSNHJOBLJNT,19,ENST00000265421,1.0,0,1.0
HYIMSNHJOBLJNT,20,ENST00000268668,1.0,0,1.0
HYIMSNHJOBLJNT,21,ENST00000686776,1.0,0,1.0
HYIMSNHJOBLJNT,22,ENST00000693089,1.0,0,1.0
HYIMSNHJOBLJNT,23,ENST00000172229,1.0,0,1.0
HYIMSNHJOBLJNT,24,ENST00000356970,1.0,0,1.0
HYIMSNHJOBLJNT,25,ENST00000354955,1.0,0,1.0
HYIMSNHJOBLJNT,26,ENST00000537958,1.0,0,1.0
HYIMSNHJOBLJNT,27,ENST00000404406,1.0,0,1.0
HYIMSNHJOBLJNT,28,ENST00000216797,1.0,0,1.0
HYIMSNHJOBLJNT,29,ENST00000375615,1.0,0,1.0
HYIMSNHJOBLJNT,30,ENST00000538630,1.0,0,1.0
HYIMSNHJOBLJNT,31,ENST00000343975,1.0,0,1.0
HYIMSNHJOBLJNT,32,ENST00000566433,1.0,0,1.0
HYIMSNHJOBLJNT,33,ENST00000262776,1.0,0,1.0
HYIMSNHJOBLJNT,34,ENST00000675018,1.0,0,1.0
HYIMSNHJOBLJNT,35,ENST00000334047,1.0,0,1.0
HYIMSNHJOBLJNT,36,ENST00000312553,1.0,0,1.0
HYIMSNHJOBLJNT,37,ENST00000408946,1.0,0,1.0
HYIMSNHJOBLJNT,38,ENST00000696580,1.0,0,1.0
HYIMSNHJOBLJNT,39,ENST00000377928,1.0,0,1.0
HYIMSNHJOBLJNT,40,ENST00000700106,1.0,0,1.0
HYIMSNHJOBLJNT,41,ENST00000688285,1.0,0,1.0
HYIMSNHJOBLJNT,42,ENST00000553342,1.0,0,1.0
HYIMSNHJOBLJNT,43,ENST00000584394,1.0,0,1.0
HYIMSNHJOBLJNT,44,ENST00000601951,1.0,0,1.0
HYIMSNHJOBLJNT,45,ENST00000454002,1.0,0,1.0
HYIMSNHJOBLJNT,46,ENST00000675956,1.0,0,1.0
HYIMSNHJOBLJNT,47,ENST00000244174,1.0,0,1.0
HYIMSNHJOBLJNT,48,ENST00000491190,1.0,0,1.0
HYIMSNHJOBLJNT,49,ENST00000372318,1.0,0,1.0
IEDVJHCEMCRBQM,0,ENST00000465073,1.0,0,1.0
IEDVJHCEMCRBQM,1,ENST00000389568,1.0,0,1.0
IEDVJHCEMCRBQM,2,ENST00000685104,1.0,0,1.0
IEDVJHCEMCRBQM,3,ENST00000316752,1.0,0,1.0
IEDVJHCEMCRBQM,4,ENST00000295030,1.0,0,1.0
IEDVJHCEMCRBQM,5,ENST00000381389,1.0,0,1.0
IEDVJHCEMCRBQM,6,ENST00000699251,1.0,0,1.0
IEDVJHCEMCRBQM,7,ENST00000265421,1.0,0,1.0
IEDVJHCEMCRBQM,8,ENST00000693089,1.0,0,1.0
IEDVJHCEMCRBQM,9,ENST00000354955,1.0,0,1.0
IEDVJHCEMCRBQM,10,ENST00000404406,1.0,0,1.0
IEDVJHCEMCRBQM,11,ENST00000216797,1.0,0,1.0
IEDVJHCEMCRBQM,12,ENST00000538630,1.0,0,1.0
IEDVJHCEMCRBQM,13,ENST00000343975,1.0,0,1.0
IEDVJHCEMCRBQM,14,ENST00000262776,1.0,0,1.0
IEDVJHCEMCRBQM,15,ENST00000334047,1.0,0,1.0
IEDVJHCEMCRBQM,16,ENST00000312553,1.0,0,1.0
IEDVJHCEMCRBQM,17,ENST00000696580,1.0,0,1.0
IEDVJHCEMCRBQM,18,ENST00000688285,1.0,0,1.0
IEDVJHCEMCRBQM,19,ENST00000244174,1.0,0,1.0
IEDVJHCEMCRBQM,20,ENST00000372318,1.0,0,1.0
IEDVJHCEMCRBQM,21,ENST00000347596,1.0,0,1.0
IEDVJHCEMCRBQM,22,ENST00000326402,1.0,0,1.0
IEDVJHCEMCRBQM,23,ENST00000451791,1.0,0,1.0
IEDVJHCEMCRBQM,24,ENST00000517892,1.0,0,1.0
IEDVJHCEMCRBQM,25,ENST00000682489,1.0,0,1.0
IEDVJHCEMCRBQM,26,ENST00000393681,1.0,0,1.0
IEDVJHCEMCRBQM,27,ENST00000314235,1.0,0,1.0
IEDVJHCEMCRBQM,28,ENST00000397820,1.0,0,1.0
IEDVJHCEMCRBQM,29,ENST00000689035,1.0,0,1.0
IEDVJHCEMCRBQM,30,ENST00000233156,1.0,0,1.0
IEDVJHCEMCRBQM,31,ENST00000647909,1.0,0,1.0
IEDVJHCEMCRBQM,32,ENST00000216877,1.0,0,1.0
IEDVJHCEMCRBQM,33,ENST00000451928,1.0,0,1.0
IEDVJHCEMCRBQM,34,ENST00000560830,1.0,0,1.0
IEDVJHCEMCRBQM,35,ENST00000421552,1.0,0,1.0
IEDVJHCEMCRBQM,36,ENST00000513970,1.0,0,1.0
IEDVJHCEMCRBQM,37,ENST00000337579,1.0,0,1.0
IEDVJHCEMCRBQM,38,ENST00000540589,1.0,0,1.0
IEDVJHCEMCRBQM,39,ENST00000307851,1.0,0,1.0
IEDVJHCEMCRBQM,40,ENST00000537606,1.0,0,1.0
IEDVJHCEMCRBQM,41,ENST00000358369,1.0,0,1.0
IEDVJHCEMCRBQM,42,ENST00000399423,1.0,0,1.0
IEDVJHCEMCRBQM,43,ENST00000689351,1.0,0,1.0
IEDVJHCEMCRBQM,44,ENST00000567277,1.0,0,1.0
IEDVJHCEMCRBQM,45,ENST00000629272,1.0,0,1.0
IEDVJHCEMCRBQM,46,ENST00000528414,1.0,0,1.0
IEDVJHCEMCRBQM,47,ENST00000503233,1.0,0,1.0
IEDVJHCEMCRBQM,48,ENST00000687449,1.0,0,1.0
IEDVJHCEMCRBQM,49,ENST00000282249,1.0,0,1.0
IENZQIKPVFGBNW,0,ENST00000465073,1.0,0,1.0
IENZQIKPVFGBNW,1,ENST00000389568,1.0,0,1.0
IENZQIKPVFGBNW,2,ENST00000685104,1.0,0,1.0
IENZQIKPVFGBNW,3,ENST00000316752,1.0,0,1.0
IENZQIKPVFGBNW,4,ENST00000295030,1.0,0,1.0
IENZQIKPVFGBNW,5,ENST00000381389,1.0,0,1.0
IENZQIKPVFGBNW,6,ENST00000699251,1.0,0,1.0
IENZQIKPVFGBNW,7,ENST00000265421,1.0,0,1.0
IENZQIKPVFGBNW,8,ENST00000693089,1.0,0,1.0
IENZQIKPVFGBNW,9,ENST00000354955,1.0,0,1.0
IENZQIKPVFGBNW,10,ENST00000404406,1.0,0,1.0
IENZQIKPVFGBNW,11,ENST00000216797,1.0,0,1.0
IENZQIKPVFGBNW,12,ENST00000538630,1.0,0,1.0
IENZQIKPVFGBNW,13,ENST00000343975,1.0,0,1.0
IENZQIKPVFGBNW,14,ENST00000262776,1.0,0,1.0
IENZQIKPVFGBNW,15,ENST00000334047,1.0,0,1.0
IENZQIKPVFGBNW,16,ENST00000312553,1.0,0,1.0
IENZQIKPVFGBNW,17,ENST00000696580,1.0,0,1.0
IENZQIKPVFGBNW,18,ENST00000688285,1.0,0,1.0
IENZQIKPVFGBNW,19,ENST00000244174,1.0,0,1.0
IENZQIKPVFGBNW,20,ENST00000372318,1.0,0,1.0
IENZQIKPVFGBNW,21,ENST00000347596,1.0,0,1.0
IENZQIKPVFGBNW,22,ENST00000326402,1.0,0,1.0
IENZQIKPVFGBNW,23,ENST00000451791,1.0,0,1.0
IENZQIKPVFGBNW,24,ENST00000517892,1.0,0,1.0
IENZQIKPVFGBNW,25,ENST00000682489,1.0,0,1.0
IENZQIKPVFGBNW,26,ENST00000393681,1.0,0,1.0
IENZQIKPVFGBNW,27,ENST00000314235,1.0,0,1.0
IENZQIKPVFGBNW,28,ENST00000397820,1.0,0,1.0
IENZQIKPVFGBNW,29,ENST00000689035,1.0,0,1.0
IENZQIKPVFGBNW,30,ENST00000233156,1.0,0,1.0
IENZQIKPVFGBNW,31,ENST00000647909,1.0,0,1.0
IENZQIKPVFGBNW,32,ENST00000216877,1.0,0,1.0
IENZQIKPVFGBNW,33,ENST00000451928,1.0,0,1.0
IENZQIKPVFGBNW,34,ENST00000560830,1.0,0,1.0
IENZQIKPVFGBNW,35,ENST00000421552,1.0,0,1.0
IENZQIKPVFGBNW,36,ENST00000513970,1.0,0,1.0
IENZQIKPVFGBNW,37,ENST00000337579,1.0,0,1.0
IENZQIKPVFGBNW,38,ENST00000540589,1.0,0,1.0
IENZQIKPVFGBNW,39,ENST00000307851,1.0,0,1.0
IENZQIKPVFGBNW,40,ENST00000537606,1.0,0,1.0
IENZQIKPVFGBNW,41,ENST00000358369,1.0,0,1.0
IENZQIKPVFGBNW,42,ENST00000399423,1.0,0,1.0
IENZQIKPVFGBNW,43,ENST00000689351,1.0,0,1.0
IENZQIKPVFGBNW,44,ENST00000567277,1.0,0,1.0
IENZQIKPVFGBNW,45,ENST00000629272,1.0,0,1.0
IENZQIKPVFGBNW,46,ENST00000528414,1.0,0,1.0
IENZQIKPVFGBNW,47,ENST00000503233,1.0,0,1.0
IENZQIKPVFGBNW,48,ENST00000687449,1.0,0,1.0
IENZQIKPVFGBNW,49,ENST00000282249,1.0,0,1.0
IMONTRJLAWHYGT,0,ENST00000675784,1.0,0.7512,1.0
IMONTRJLAWHYGT,1,ENST00000297186,1.0,0.7512,1.0
IMONTRJLAWHYGT,2,ENST00000360001,1.0,0.7512,1.0
IMONTRJLAWHYGT,3,ENST00000481781,1.0,0.7512,1.0
IMONTRJLAWHYGT,4,ENST00000374837,1.0,0.7512,1.0
IMONTRJLAWHYGT,5,ENST00000339091,1.0,0.7512,1.0
IMONTRJLAWHYGT,6,ENST00000351486,1.0,0.7512,1.0
IMONTRJLAWHYGT,7,ENST00000465073,1.0,0.7512,1.0
IMONTRJLAWHYGT,8,ENST00000389568,1.0,0.7512,1.0
IMONTRJLAWHYGT,9,ENST00000404077,1.0,0.7512,1.0
IMONTRJLAWHYGT,10,ENST00000685104,1.0,0.7512,1.0
IMONTRJLAWHYGT,11,ENST00000690756,1.0,0.7512,1.0
IMONTRJLAWHYGT,12,ENST00000316752,1.0,0.7512,1.0
IMONTRJLAWHYGT,13,ENST00000449297,1.0,0.7512,1.0
IMONTRJLAWHYGT,14,ENST00000295030,1.0,0.7512,1.0
IMONTRJLAWHYGT,15,ENST00000673801,1.0,0.7512,1.0
IMONTRJLAWHYGT,16,ENST00000696899,1.0,0.7512,1.0
IMONTRJLAWHYGT,17,ENST00000376624,1.0,0.7512,1.0
IMONTRJLAWHYGT,18,ENST00000328381,1.0,0.7512,1.0
IMONTRJLAWHYGT,19,ENST00000693336,1.0,0.7512,1.0
IMONTRJLAWHYGT,20,ENST00000381389,1.0,0.7512,1.0
IMONTRJLAWHYGT,21,ENST00000597960,1.0,0.7512,1.0
IMONTRJLAWHYGT,22,ENST00000645063,1.0,0.7512,1.0
IMONTRJLAWHYGT,23,ENST00000616884,1.0,0.7512,1.0
IMONTRJLAWHYGT,24,ENST00000647578,1.0,0.7512,1.0
IMONTRJLAWHYGT,25,ENST00000699251,1.0,0.7512,1.0
IMONTRJLAWHYGT,26,ENST00000366592,1.0,0.7512,1.0
IMONTRJLAWHYGT,27,ENST00000643466,1.0,0.7512,1.0
IMONTRJLAWHYGT,28,ENST00000684074,1.0,0.7512,1.0
IMONTRJLAWHYGT,29,ENST00000341753,1.0,0.7512,1.0
IMONTRJLAWHYGT,30,ENST00000265421,1.0,0.7512,1.0
IMONTRJLAWHYGT,31,ENST00000627450,1.0,0.7512,1.0
IMONTRJLAWHYGT,32,ENST00000482929,1.0,0.7512,1.0
IMONTRJLAWHYGT,33,ENST00000268668,1.0,0.7512,1.0
IMONTRJLAWHYGT,34,ENST00000686776,1.0,0.7512,1.0
IMONTRJLAWHYGT,35,ENST00000693089,1.0,0.7512,1.0
IMONTRJLAWHYGT,36,ENST00000415766,1.0,0.7512,1.0
IMONTRJLAWHYGT,37,ENST00000222308,1.0,0.7512,1.0
IMONTRJLAWHYGT,38,ENST00000172229,1.0,0.7512,1.0
IMONTRJLAWHYGT,39,ENST00000618387,1.0,0.7512,1.0
IMONTRJLAWHYGT,40,ENST00000456894,1.0,0.7512,1.0
IMONTRJLAWHYGT,41,ENST00000254235,1.0,0.7512,1.0
IMONTRJLAWHYGT,42,ENST00000356970,1.0,0.7512,1.0
IMONTRJLAWHYGT,43,ENST00000600490,1.0,0.7512,1.0
IMONTRJLAWHYGT,44,ENST00000354955,1.0,0.7512,1.0
IMONTRJLAWHYGT,45,ENST00000443597,1.0,0.7512,1.0
IMONTRJLAWHYGT,46,ENST00000446859,1.0,0.7512,1.0
IMONTRJLAWHYGT,47,ENST00000537958,1.0,0.7512,1.0
IMONTRJLAWHYGT,48,ENST00000314922,1.0,0.7512,1.0
IMONTRJLAWHYGT,49,ENST00000404406,1.0,0.7512,1.0
IMOZEMNVLZVGJZ,0,ENST00000675784,1.0,0,1.0
IMOZEMNVLZVGJZ,1,ENST00000481781,1.0,0,1.0
IMOZEMNVLZVGJZ,2,ENST00000374837,1.0,0,1.0
IMOZEMNVLZVGJZ,3,ENST00000339091,1.0,0,1.0
IMOZEMNVLZVGJZ,4,ENST00000351486,1.0,0,1.0
IMOZEMNVLZVGJZ,5,ENST00000465073,1.0,0,1.0
IMOZEMNVLZVGJZ,6,ENST00000389568,1.0,0,1.0
IMOZEMNVLZVGJZ,7,ENST00000685104,1.0,0,1.0
IMOZEMNVLZVGJZ,8,ENST00000316752,1.0,0,1.0
IMOZEMNVLZVGJZ,9,ENST00000295030,1.0,0,1.0
IMOZEMNVLZVGJZ,10,ENST00000696899,1.0,0,1.0
IMOZEMNVLZVGJZ,11,ENST00000376624,1.0,0,1.0
IMOZEMNVLZVGJZ,12,ENST00000328381,1.0,0,1.0
IMOZEMNVLZVGJZ,13,ENST00000366929,1.0,0,1.0
IMOZEMNVLZVGJZ,14,ENST00000381389,1.0,0,1.0
IMOZEMNVLZVGJZ,15,ENST00000645063,1.0,0,1.0
IMOZEMNVLZVGJZ,16,ENST00000699251,1.0,0,1.0
IMOZEMNVLZVGJZ,17,ENST00000366592,1.0,0,1.0
IMOZEMNVLZVGJZ,18,ENST00000643466,1.0,0,1.0
IMOZEMNVLZVGJZ,19,ENST00000684074,1.0,0,1.0
IMOZEMNVLZVGJZ,20,ENST00000265421,1.0,0,1.0
IMOZEMNVLZVGJZ,21,ENST00000268668,1.0,0,1.0
IMOZEMNVLZVGJZ,22,ENST00000686776,1.0,0,1.0
IMOZEMNVLZVGJZ,23,ENST00000693089,1.0,0,1.0
IMOZEMNVLZVGJZ,24,ENST00000172229,1.0,0,1.0
IMOZEMNVLZVGJZ,25,ENST00000356970,1.0,0,1.0
IMOZEMNVLZVGJZ,26,ENST00000354955,1.0,0,1.0
IMOZEMNVLZVGJZ,27,ENST00000537958,1.0,0,1.0
IMOZEMNVLZVGJZ,28,ENST00000404406,1.0,0,1.0
IMOZEMNVLZVGJZ,29,ENST00000216797,1.0,0,1.0
IMOZEMNVLZVGJZ,30,ENST00000375615,1.0,0,1.0
IMOZEMNVLZVGJZ,31,ENST00000538630,1.0,0,1.0
IMOZEMNVLZVGJZ,32,ENST00000343975,1.0,0,1.0
IMOZEMNVLZVGJZ,33,ENST00000566433,1.0,0,1.0
IMOZEMNVLZVGJZ,34,ENST00000262776,1.0,0,1.0
IMOZEMNVLZVGJZ,35,ENST00000675018,1.0,0,1.0
IMOZEMNVLZVGJZ,36,ENST00000334047,1.0,0,1.0
IMOZEMNVLZVGJZ,37,ENST00000312553,1.0,0,1.0
IMOZEMNVLZVGJZ,38,ENST00000408946,1.0,0,1.0
IMOZEMNVLZVGJZ,39,ENST00000696580,1.0,0,1.0
IMOZEMNVLZVGJZ,40,ENST00000377928,1.0,0,1.0
IMOZEMNVLZVGJZ,41,ENST00000700106,1.0,0,1.0
IMOZEMNVLZVGJZ,42,ENST00000688285,1.0,0,1.0
IMOZEMNVLZVGJZ,43,ENST00000553342,1.0,0,1.0
IMOZEMNVLZVGJZ,44,ENST00000584394,1.0,0,1.0
IMOZEMNVLZVGJZ,45,ENST00000601951,1.0,0,1.0
IMOZEMNVLZVGJZ,46,ENST00000454002,1.0,0,1.0
IMOZEMNVLZVGJZ,47,ENST00000675956,1.0,0,1.0
IMOZEMNVLZVGJZ,48,ENST00000244174,1.0,0,1.0
IMOZEMNVLZVGJZ,49,ENST00000491190,1.0,0,1.0
INDBQLZJXZLFIT,0,ENST00000675784,1.0,0,1.0
INDBQLZJXZLFIT,1,ENST00000481781,1.0,0,1.0
INDBQLZJXZLFIT,2,ENST00000374837,1.0,0,1.0
INDBQLZJXZLFIT,3,ENST00000339091,1.0,0,1.0
INDBQLZJXZLFIT,4,ENST00000351486,1.0,0,1.0
INDBQLZJXZLFIT,5,ENST00000465073,1.0,0,1.0
INDBQLZJXZLFIT,6,ENST00000389568,1.0,0,1.0
INDBQLZJXZLFIT,7,ENST00000685104,1.0,0,1.0
INDBQLZJXZLFIT,8,ENST00000316752,1.0,0,1.0
INDBQLZJXZLFIT,9,ENST00000295030,1.0,0,1.0
INDBQLZJXZLFIT,10,ENST00000696899,1.0,0,1.0
INDBQLZJXZLFIT,11,ENST00000376624,1.0,0,1.0
INDBQLZJXZLFIT,12,ENST00000328381,1.0,0,1.0
INDBQLZJXZLFIT,13,ENST00000381389,1.0,0,1.0
INDBQLZJXZLFIT,14,ENST00000645063,1.0,0,1.0
INDBQLZJXZLFIT,15,ENST00000699251,1.0,0,1.0
INDBQLZJXZLFIT,16,ENST00000366592,1.0,0,1.0
INDBQLZJXZLFIT,17,ENST00000643466,1.0,0,1.0
INDBQLZJXZLFIT,18,ENST00000684074,1.0,0,1.0
INDBQLZJXZLFIT,19,ENST00000265421,1.0,0,1.0
INDBQLZJXZLFIT,20,ENST00000268668,1.0,0,1.0
INDBQLZJXZLFIT,21,ENST00000686776,1.0,0,1.0
INDBQLZJXZLFIT,22,ENST00000693089,1.0,0,1.0
INDBQLZJXZLFIT,23,ENST00000172229,1.0,0,1.0
INDBQLZJXZLFIT,24,ENST00000356970,1.0,0,1.0
INDBQLZJXZLFIT,25,ENST00000354955,1.0,0,1.0
INDBQLZJXZLFIT,26,ENST00000537958,1.0,0,1.0
INDBQLZJXZLFIT,27,ENST00000404406,1.0,0,1.0
INDBQLZJXZLFIT,28,ENST00000216797,1.0,0,1.0
INDBQLZJXZLFIT,29,ENST00000375615,1.0,0,1.0
INDBQLZJXZLFIT,30,ENST00000538630,1.0,0,1.0
INDBQLZJXZLFIT,31,ENST00000343975,1.0,0,1.0
INDBQLZJXZLFIT,32,ENST00000566433,1.0,0,1.0
INDBQLZJXZLFIT,33,ENST00000262776,1.0,0,1.0
INDBQLZJXZLFIT,34,ENST00000675018,1.0,0,1.0
INDBQLZJXZLFIT,35,ENST00000334047,1.0,0,1.0
INDBQLZJXZLFIT,36,ENST00000312553,1.0,0,1.0
INDBQLZJXZLFIT,37,ENST00000408946,1.0,0,1.0
INDBQLZJXZLFIT,38,ENST00000696580,1.0,0,1.0
INDBQLZJXZLFIT,39,ENST00000377928,1.0,0,1.0
INDBQLZJXZLFIT,40,ENST00000700106,1.0,0,1.0
INDBQLZJXZLFIT,41,ENST00000688285,1.0,0,1.0
INDBQLZJXZLFIT,42,ENST00000553342,1.0,0,1.0
INDBQLZJXZLFIT,43,ENST00000584394,1.0,0,1.0
INDBQLZJXZLFIT,44,ENST00000601951,1.0,0,1.0
INDBQLZJXZLFIT,45,ENST00000454002,1.0,0,1.0
INDBQLZJXZLFIT,46,ENST00000675956,1.0,0,1.0
INDBQLZJXZLFIT,47,ENST00000244174,1.0,0,1.0
INDBQLZJXZLFIT,48,ENST00000491190,1.0,0,1.0
INDBQLZJXZLFIT,49,ENST00000372318,1.0,0,1.0
INJOMKTZOLKMBF,0,ENST00000675784,1.0,0,1.0
INJOMKTZOLKMBF,1,ENST00000297186,1.0,0,1.0
INJOMKTZOLKMBF,2,ENST00000360001,1.0,0,1.0
INJOMKTZOLKMBF,3,ENST00000481781,1.0,0,1.0
INJOMKTZOLKMBF,4,ENST00000374837,1.0,0,1.0
INJOMKTZOLKMBF,5,ENST00000339091,1.0,0,1.0
INJOMKTZOLKMBF,6,ENST00000351486,1.0,0,1.0
INJOMKTZOLKMBF,7,ENST00000465073,1.0,0,1.0
INJOMKTZOLKMBF,8,ENST00000389568,1.0,0,1.0
INJOMKTZOLKMBF,9,ENST00000404077,1.0,0,1.0
INJOMKTZOLKMBF,10,ENST00000685104,1.0,0,1.0
INJOMKTZOLKMBF,11,ENST00000690756,1.0,0,1.0
INJOMKTZOLKMBF,12,ENST00000316752,1.0,0,1.0
INJOMKTZOLKMBF,13,ENST00000449297,1.0,0,1.0
INJOMKTZOLKMBF,14,ENST00000295030,1.0,0,1.0
INJOMKTZOLKMBF,15,ENST00000673801,1.0,0,1.0
INJOMKTZOLKMBF,16,ENST00000696899,1.0,0,1.0
INJOMKTZOLKMBF,17,ENST00000376624,1.0,0,1.0
INJOMKTZOLKMBF,18,ENST00000328381,1.0,0,1.0
INJOMKTZOLKMBF,19,ENST00000693336,1.0,0,1.0
INJOMKTZOLKMBF,20,ENST00000381389,1.0,0,1.0
INJOMKTZOLKMBF,21,ENST00000597960,1.0,0,1.0
INJOMKTZOLKMBF,22,ENST00000645063,1.0,0,1.0
INJOMKTZOLKMBF,23,ENST00000616884,1.0,0,1.0
INJOMKTZOLKMBF,24,ENST00000647578,1.0,0,1.0
INJOMKTZOLKMBF,25,ENST00000699251,1.0,0,1.0
INJOMKTZOLKMBF,26,ENST00000366592,1.0,0,1.0
INJOMKTZOLKMBF,27,ENST00000643466,1.0,0,1.0
INJOMKTZOLKMBF,28,ENST00000684074,1.0,0,1.0
INJOMKTZOLKMBF,29,ENST00000341753,1.0,0,1.0
INJOMKTZOLKMBF,30,ENST00000265421,1.0,0,1.0
INJOMKTZOLKMBF,31,ENST00000627450,1.0,0,1.0
INJOMKTZOLKMBF,32,ENST00000482929,1.0,0,1.0
INJOMKTZOLKMBF,33,ENST00000268668,1.0,0,1.0
INJOMKTZOLKMBF,34,ENST00000686776,1.0,0,1.0
INJOMKTZOLKMBF,35,ENST00000693089,1.0,0,1.0
INJOMKTZOLKMBF,36,ENST00000415766,1.0,0,1.0
INJOMKTZOLKMBF,37,ENST00000222308,1.0,0,1.0
INJOMKTZOLKMBF,38,ENST00000172229,1.0,0,1.0
INJOMKTZOLKMBF,39,ENST00000618387,1.0,0,1.0
INJOMKTZOLKMBF,40,ENST00000456894,1.0,0,1.0
INJOMKTZOLKMBF,41,ENST00000254235,1.0,0,1.0
INJOMKTZOLKMBF,42,ENST00000356970,1.0,0,1.0
INJOMKTZOLKMBF,43,ENST00000600490,1.0,0,1.0
INJOMKTZOLKMBF,44,ENST00000354955,1.0,0,1.0
INJOMKTZOLKMBF,45,ENST00000443597,1.0,0,1.0
INJOMKTZOLKMBF,46,ENST00000446859,1.0,0,1.0
INJOMKTZOLKMBF,47,ENST00000537958,1.0,0,1.0
INJOMKTZOLKMBF,48,ENST00000314922,1.0,0,1.0
INJOMKTZOLKMBF,49,ENST00000404406,1.0,0,1.0
IRSCQMHQWWYFCW,0,ENST00000679673,0.9989,0.8864,0.9989
IRSCQMHQWWYFCW,1,ENST00000580900,0.9902,0.9117,0.9902
IRSCQMHQWWYFCW,2,ENST00000644715,0.9856,0.9101,0.9856
IRSCQMHQWWYFCW,3,ENST00000550883,0.98,0.7724,0.98
IRSCQMHQWWYFCW,4,ENST00000540636,0.9775,0.7941,0.9775
IRSCQMHQWWYFCW,5,ENST00000372040,0.9764,0.7957,0.9764
IRSCQMHQWWYFCW,6,ENST00000460874,0.9754,0.9034,0.9754
IRSCQMHQWWYFCW,7,ENST00000580718,0.9753,0.9076,0.9753
IRSCQMHQWWYFCW,8,ENST00000680659,0.9743,0.7497,0.9743
IRSCQMHQWWYFCW,9,ENST00000680671,0.9722,0.7484,0.9722
IRSCQMHQWWYFCW,10,ENST00000553591,0.9656,0.8757,0.9656
IRSCQMHQWWYFCW,11,ENST00000526337,0.9633,0.7759,0.9633
IRSCQMHQWWYFCW,12,ENST00000648824,0.9544,0.7627,0.9544
IRSCQMHQWWYFCW,13,ENST00000697613,0.952,0.8623,0.952
IRSCQMHQWWYFCW,14,ENST00000361505,0.952,0.8623,0.952
IRSCQMHQWWYFCW,15,ENST00000503479,0.9499,0.7609,0.9499
IRSCQMHQWWYFCW,16,ENST00000649014,0.9479,0.7796,0.9479
IRSCQMHQWWYFCW,17,ENST00000605149,0.9457,0.7669,0.9457
IRSCQMHQWWYFCW,18,ENST00000380448,0.9445,0.7612,0.9445
IRSCQMHQWWYFCW,19,ENST00000263126,0.9445,0.7612,0.9445
IRSCQMHQWWYFCW,20,ENST00000583610,0.9433,0.7925,0.9433
IRSCQMHQWWYFCW,21,ENST00000264658,0.9433,0.7925,0.9433
IRSCQMHQWWYFCW,22,ENST00000358230,0.9428,0,0.9428
IRSCQMHQWWYFCW,23,ENST00000680934,0.9423,0.7089,0.9423
IRSCQMHQWWYFCW,24,ENST00000376378,0.9421,0.8976,0.9421
